ID,Sales
T1188454,29919.86
T1188455,60842.133
T1188456,26164.268
T1188457,26246.86
T1188458,33408.586
T1188459,60842.133
T1188460,20406.838
T1188461,42168.86
T1188462,34975.227
T1188463,21407.021
T1188464,45418.496
T1188465,33408.586
T1188466,30042.848
T1188467,23701.89
T1188468,35269.32
T1188469,35531.637
T1188470,19117.205
T1188471,34975.227
T1188472,40422.33
T1188473,40422.33
T1188474,44442.363
T1188475,19117.205
T1188476,44450.137
T1188477,35269.32
T1188478,35531.637
T1188479,19117.205
T1188480,42168.86
T1188481,47421.258
T1188482,40422.33
T1188483,46475.52
T1188484,47421.258
T1188485,27956.336
T1188486,21407.021
T1188487,35262.42
T1188488,35531.637
T1188489,34975.227
T1188490,47421.258
T1188491,35531.637
T1188492,28840.984
T1188493,29919.86
T1188494,46475.52
T1188495,25067.115
T1188496,44442.363
T1188497,23701.89
T1188498,34975.227
T1188499,34975.227
T1188500,52404.836
T1188501,30042.848
T1188502,34975.227
T1188503,26178.531
T1188504,28840.984
T1188505,29919.86
T1188506,45418.496
T1188507,35269.32
T1188508,34975.227
T1188509,26037.734
T1188510,34975.227
T1188511,29919.86
T1188512,38080.13
T1188513,28719.324
T1188514,35269.32
T1188515,56102.836
T1188516,34975.227
T1188517,48203
T1188518,35269.32
T1188519,45418.496
T1188520,20406.838
T1188521,46804.105
T1188522,35531.637
T1188523,27956.336
T1188524,41649.445
T1188525,60842.133
T1188526,27956.336
T1188527,35531.637
T1188528,32522.648
T1188529,45418.496
T1188530,35531.637
T1188531,46952.035
T1188532,35269.32
T1188533,34975.227
T1188534,34975.227
T1188535,51971.145
T1188536,60842.133
T1188537,56102.836
T1188538,56102.836
T1188539,44442.363
T1188540,38080.13
T1188541,35531.637
T1188542,60842.133
T1188543,35531.637
T1188544,35269.32
T1188545,34975.227
T1188546,27675.402
T1188547,35269.32
T1188548,46475.52
T1188549,27956.336
T1188550,33408.586
T1188551,35269.32
T1188552,19117.205
T1188553,35531.637
T1188554,60842.133
T1188555,35269.32
T1188556,51971.145
T1188557,22122.76
T1188558,27675.402
T1188559,33408.586
T1188560,35531.637
T1188561,38080.13
T1188562,25067.115
T1188563,35269.32
T1188564,56102.836
T1188565,38080.13
T1188566,38617.3
T1188567,45418.496
T1188568,22122.76
T1188569,35531.637
T1188570,34975.227
T1188571,26037.734
T1188572,60842.133
T1188573,28840.984
T1188574,34975.227
T1188575,35531.637
T1188576,60842.133
T1188577,35269.32
T1188578,28840.984
T1188579,33408.586
T1188580,33408.586
T1188581,30042.848
T1188582,26246.86
T1188583,29919.86
T1188584,25067.115
T1188585,78332.51
T1188586,35269.32
T1188587,45418.496
T1188588,29919.86
T1188589,23701.89
T1188590,35531.637
T1188591,26956.783
T1188592,28602.273
T1188593,19117.205
T1188594,60842.133
T1188595,30042.848
T1188596,34975.227
T1188597,78332.51
T1188598,60842.133
T1188599,51608.105
T1188600,29919.86
T1188601,40422.33
T1188602,25766.287
T1188603,71730.305
T1188604,35531.637
T1188605,45418.496
T1188606,26246.86
T1188607,55206.695
T1188608,38617.3
T1188609,25766.287
T1188610,56102.836
T1188611,27675.402
T1188612,44442.363
T1188613,45418.496
T1188614,51971.145
T1188615,28840.984
T1188616,52404.836
T1188617,27675.402
T1188618,46475.52
T1188619,22122.76
T1188620,35531.637
T1188621,30042.848
T1188622,33408.586
T1188623,45418.496
T1188624,23489.28
T1188625,56102.836
T1188626,33408.586
T1188627,33408.586
T1188628,40422.33
T1188629,30042.848
T1188630,34975.227
T1188631,27675.402
T1188632,38080.13
T1188633,35269.32
T1188634,29919.86
T1188635,38617.3
T1188636,26037.734
T1188637,45418.496
T1188638,28840.984
T1188639,60842.133
T1188640,23489.28
T1188641,33408.586
T1188642,35629.95
T1188643,38080.13
T1188644,25766.287
T1188645,29929.287
T1188646,30042.848
T1188647,28840.984
T1188648,34975.227
T1188649,25766.287
T1188650,28719.324
T1188651,30042.848
T1188652,60422.355
T1188653,45418.496
T1188654,35531.637
T1188655,26956.783
T1188656,42168.86
T1188657,40422.33
T1188658,38080.13
T1188659,45217.848
T1188660,30042.848
T1188661,51971.145
T1188662,60842.133
T1188663,35269.32
T1188664,19117.205
T1188665,35531.637
T1188666,46952.035
T1188667,35531.637
T1188668,60842.133
T1188669,60842.133
T1188670,60842.133
T1188671,60842.133
T1188672,60842.133
T1188673,51971.145
T1188674,34975.227
T1188675,45418.496
T1188676,34975.227
T1188677,26246.86
T1188678,45911.008
T1188679,51971.145
T1188680,23489.28
T1188681,26246.86
T1188682,46804.105
T1188683,38617.3
T1188684,23489.28
T1188685,60842.133
T1188686,35269.32
T1188687,45418.496
T1188688,29919.86
T1188689,45418.496
T1188690,35269.32
T1188691,47421.258
T1188692,34975.227
T1188693,60842.133
T1188694,23176.2
T1188695,27675.402
T1188696,44450.137
T1188697,30042.848
T1188698,60842.133
T1188699,56102.836
T1188700,40950.023
T1188701,25586.656
T1188702,60422.355
T1188703,26956.783
T1188704,33408.586
T1188705,52404.836
T1188706,60842.133
T1188707,33408.586
T1188708,23176.2
T1188709,46804.105
T1188710,60842.133
T1188711,38080.13
T1188712,27675.402
T1188713,60842.133
T1188714,35269.32
T1188715,28840.984
T1188716,19117.205
T1188717,60842.133
T1188718,35531.637
T1188719,35531.637
T1188720,20406.838
T1188721,23489.28
T1188722,60842.133
T1188723,60842.133
T1188724,19117.205
T1188725,35269.32
T1188726,42168.86
T1188727,34975.227
T1188728,47421.258
T1188729,35531.637
T1188730,40422.33
T1188731,51971.145
T1188732,30042.848
T1188733,46475.52
T1188734,60842.133
T1188735,20406.838
T1188736,27956.336
T1188737,28840.984
T1188738,21407.021
T1188739,35269.32
T1188740,35269.32
T1188741,35269.32
T1188742,46952.035
T1188743,35269.32
T1188744,38080.13
T1188745,51971.145
T1188746,38617.3
T1188747,34975.227
T1188748,45418.496
T1188749,28840.984
T1188750,30042.848
T1188751,60842.133
T1188752,22122.76
T1188753,60842.133
T1188754,35531.637
T1188755,45217.848
T1188756,34975.227
T1188757,33408.586
T1188758,56102.836
T1188759,60842.133
T1188760,40422.33
T1188761,35269.32
T1188762,51971.145
T1188763,45418.496
T1188764,22122.76
T1188765,42168.86
T1188766,34975.227
T1188767,35531.637
T1188768,27675.402
T1188769,26037.734
T1188770,51971.145
T1188771,45418.496
T1188772,35531.637
T1188773,60842.133
T1188774,38080.13
T1188775,35269.32
T1188776,25067.115
T1188777,23176.2
T1188778,19117.205
T1188779,45418.496
T1188780,44450.137
T1188781,35531.637
T1188782,48203
T1188783,28840.984
T1188784,25766.287
T1188785,29919.86
T1188786,45418.496
T1188787,38080.13
T1188788,35269.32
T1188789,20406.838
T1188790,26178.531
T1188791,34975.227
T1188792,26037.734
T1188793,46804.105
T1188794,34975.227
T1188795,35629.95
T1188796,29919.86
T1188797,56102.836
T1188798,38080.13
T1188799,23489.28
T1188800,60422.355
T1188801,28719.324
T1188802,25586.656
T1188803,30042.848
T1188804,28719.324
T1188805,35531.637
T1188806,30042.848
T1188807,28840.984
T1188808,34975.227
T1188809,46475.52
T1188810,26246.86
T1188811,25067.115
T1188812,34975.227
T1188813,25766.287
T1188814,35531.637
T1188815,23701.89
T1188816,34975.227
T1188817,34975.227
T1188818,28840.984
T1188819,52404.836
T1188820,38617.3
T1188821,30042.848
T1188822,44442.363
T1188823,60842.133
T1188824,56102.836
T1188825,45418.496
T1188826,47421.258
T1188827,33408.586
T1188828,35531.637
T1188829,34975.227
T1188830,19117.205
T1188831,45418.496
T1188832,34975.227
T1188833,40422.33
T1188834,23701.89
T1188835,35531.637
T1188836,27956.336
T1188837,35262.42
T1188838,26956.783
T1188839,19117.205
T1188840,26246.86
T1188841,44450.137
T1188842,34975.227
T1188843,35269.32
T1188844,44442.363
T1188845,38080.13
T1188846,30042.848
T1188847,38617.3
T1188848,34975.227
T1188849,28840.984
T1188850,48203
T1188851,47421.258
T1188852,45418.496
T1188853,34975.227
T1188854,35269.32
T1188855,35531.637
T1188856,26037.734
T1188857,40422.33
T1188858,45418.496
T1188859,42168.86
T1188860,46475.52
T1188861,34975.227
T1188862,29919.86
T1188863,21407.021
T1188864,45418.496
T1188865,35269.32
T1188866,33408.586
T1188867,35531.637
T1188868,33408.586
T1188869,27956.336
T1188870,27956.336
T1188871,44450.137
T1188872,30042.848
T1188873,34975.227
T1188874,34975.227
T1188875,51971.145
T1188876,35531.637
T1188877,33408.586
T1188878,33408.586
T1188879,26956.783
T1188880,60842.133
T1188881,35269.32
T1188882,60842.133
T1188883,46475.52
T1188884,51971.145
T1188885,38080.13
T1188886,27675.402
T1188887,32522.648
T1188888,29919.86
T1188889,22122.76
T1188890,46475.52
T1188891,27956.336
T1188892,34975.227
T1188893,26246.86
T1188894,71730.305
T1188895,34975.227
T1188896,29493.227
T1188897,33408.586
T1188898,78332.51
T1188899,35531.637
T1188900,33408.586
T1188901,33408.586
T1188902,51971.145
T1188903,56102.836
T1188904,42168.86
T1188905,27675.402
T1188906,35531.637
T1188907,23489.28
T1188908,34975.227
T1188909,60842.133
T1188910,34975.227
T1188911,48203
T1188912,60842.133
T1188913,74361.97
T1188914,35531.637
T1188915,25766.287
T1188916,35531.637
T1188917,45217.848
T1188918,26246.86
T1188919,55206.695
T1188920,34975.227
T1188921,45418.496
T1188922,23489.28
T1188923,38080.13
T1188924,35531.637
T1188925,19117.205
T1188926,52404.836
T1188927,51971.145
T1188928,45911.008
T1188929,35269.32
T1188930,56102.836
T1188931,28719.324
T1188932,60422.355
T1188933,30042.848
T1188934,34975.227
T1188935,26246.86
T1188936,35629.95
T1188937,29919.86
T1188938,28840.984
T1188939,38617.3
T1188940,38080.13
T1188941,51971.145
T1188942,30042.848
T1188943,33408.586
T1188944,44442.363
T1188945,56102.836
T1188946,45418.496
T1188947,23489.28
T1188948,22122.76
T1188949,44442.363
T1188950,33408.586
T1188951,46804.105
T1188952,27675.402
T1188953,27956.336
T1188954,34975.227
T1188955,48116.11
T1188956,40950.023
T1188957,35531.637
T1188958,45418.496
T1188959,78332.51
T1188960,51971.145
T1188961,46475.52
T1188962,34975.227
T1188963,60842.133
T1188964,34975.227
T1188965,56102.836
T1188966,30042.848
T1188967,34975.227
T1188968,56102.836
T1188969,44442.363
T1188970,60842.133
T1188971,38080.13
T1188972,26164.268
T1188973,35531.637
T1188974,71730.305
T1188975,60842.133
T1188976,35531.637
T1188977,38617.3
T1188978,19117.205
T1188979,56102.836
T1188980,60842.133
T1188981,33408.586
T1188982,34975.227
T1188983,40422.33
T1188984,35531.637
T1188985,25766.287
T1188986,41649.445
T1188987,44442.363
T1188988,60842.133
T1188989,35269.32
T1188990,40422.33
T1188991,26956.783
T1188992,35531.637
T1188993,29919.86
T1188994,32522.648
T1188995,22122.76
T1188996,51608.105
T1188997,35531.637
T1188998,46952.035
T1188999,27956.336
T1189000,23489.28
T1189001,35269.32
T1189002,26956.783
T1189003,60842.133
T1189004,52404.836
T1189005,19117.205
T1189006,25067.115
T1189007,34975.227
T1189008,60842.133
T1189009,25766.287
T1189010,29919.86
T1189011,60842.133
T1189012,60842.133
T1189013,29919.86
T1189014,28602.273
T1189015,29929.287
T1189016,60842.133
T1189017,35531.637
T1189018,29919.86
T1189019,35269.32
T1189020,40422.33
T1189021,46804.105
T1189022,30042.848
T1189023,35269.32
T1189024,28840.984
T1189025,27675.402
T1189026,60842.133
T1189027,35269.32
T1189028,51971.145
T1189029,20406.838
T1189030,29919.86
T1189031,45418.496
T1189032,23701.89
T1189033,33408.586
T1189034,56102.836
T1189035,29919.86
T1189036,45418.496
T1189037,29919.86
T1189038,34975.227
T1189039,35269.32
T1189040,29493.227
T1189041,45418.496
T1189042,46475.52
T1189043,45418.496
T1189044,33408.586
T1189045,60842.133
T1189046,29929.287
T1189047,47421.258
T1189048,35531.637
T1189049,38617.3
T1189050,30042.848
T1189051,35531.637
T1189052,38617.3
T1189053,34975.227
T1189054,60842.133
T1189055,51971.145
T1189056,35629.95
T1189057,33408.586
T1189058,60842.133
T1189059,45418.496
T1189060,34975.227
T1189061,71730.305
T1189062,34975.227
T1189063,60842.133
T1189064,35269.32
T1189065,47421.258
T1189066,35269.32
T1189067,33408.586
T1189068,30042.848
T1189069,29919.86
T1189070,45418.496
T1189071,28840.984
T1189072,35531.637
T1189073,51971.145
T1189074,23489.28
T1189075,34975.227
T1189076,60842.133
T1189077,26037.734
T1189078,33408.586
T1189079,38617.3
T1189080,29919.86
T1189081,56102.836
T1189082,44450.137
T1189083,60842.133
T1189084,30042.848
T1189085,34975.227
T1189086,35269.32
T1189087,35269.32
T1189088,38080.13
T1189089,35531.637
T1189090,34975.227
T1189091,35269.32
T1189092,34975.227
T1189093,34975.227
T1189094,26246.86
T1189095,60842.133
T1189096,44365.348
T1189097,33408.586
T1189098,25067.115
T1189099,33408.586
T1189100,56102.836
T1189101,29919.86
T1189102,38080.13
T1189103,35269.32
T1189104,60842.133
T1189105,51608.105
T1189106,28602.273
T1189107,38617.3
T1189108,35531.637
T1189109,45942.902
T1189110,45418.496
T1189111,33408.586
T1189112,34975.227
T1189113,23176.2
T1189114,26037.734
T1189115,33408.586
T1189116,51971.145
T1189117,26037.734
T1189118,33408.586
T1189119,26246.86
T1189120,38080.13
T1189121,22122.76
T1189122,45418.496
T1189123,29919.86
T1189124,34975.227
T1189125,35531.637
T1189126,28840.984
T1189127,46475.52
T1189128,60422.355
T1189129,35531.637
T1189130,35531.637
T1189131,56102.836
T1189132,33135.617
T1189133,23489.28
T1189134,45418.496
T1189135,33408.586
T1189136,37179.594
T1189137,25766.287
T1189138,35531.637
T1189139,26178.531
T1189140,55206.695
T1189141,42168.86
T1189142,67082.02
T1189143,28840.984
T1189144,35629.95
T1189145,30042.848
T1189146,19117.205
T1189147,38617.3
T1189148,35269.32
T1189149,45911.008
T1189150,34975.227
T1189151,34975.227
T1189152,48203
T1189153,60422.355
T1189154,60422.355
T1189155,38617.3
T1189156,51971.145
T1189157,34975.227
T1189158,52404.836
T1189159,34975.227
T1189160,27956.336
T1189161,38182.81
T1189162,35531.637
T1189163,22122.76
T1189164,35269.32
T1189165,35269.32
T1189166,28840.984
T1189167,33408.586
T1189168,45418.496
T1189169,27675.402
T1189170,34975.227
T1189171,27956.336
T1189172,74361.97
T1189173,51971.145
T1189174,23489.28
T1189175,45418.496
T1189176,34975.227
T1189177,33135.617
T1189178,28840.984
T1189179,34975.227
T1189180,35531.637
T1189181,28840.984
T1189182,51971.145
T1189183,35531.637
T1189184,27956.336
T1189185,29919.86
T1189186,45418.496
T1189187,41649.445
T1189188,34975.227
T1189189,48116.11
T1189190,44442.363
T1189191,60842.133
T1189192,60842.133
T1189193,35531.637
T1189194,35269.32
T1189195,60842.133
T1189196,35269.32
T1189197,44442.363
T1189198,44450.137
T1189199,34975.227
T1189200,29919.86
T1189201,40422.33
T1189202,33135.617
T1189203,35269.32
T1189204,60842.133
T1189205,42168.86
T1189206,30042.848
T1189207,35531.637
T1189208,38182.81
T1189209,60842.133
T1189210,42168.86
T1189211,38080.13
T1189212,60842.133
T1189213,26246.86
T1189214,42168.86
T1189215,60842.133
T1189216,34975.227
T1189217,51608.105
T1189218,40422.33
T1189219,34975.227
T1189220,47421.258
T1189221,40422.33
T1189222,26164.268
T1189223,45849.797
T1189224,35629.95
T1189225,25766.287
T1189226,51971.145
T1189227,19117.205
T1189228,47421.258
T1189229,19117.205
T1189230,60842.133
T1189231,46952.035
T1189232,30042.848
T1189233,35269.32
T1189234,45942.902
T1189235,23701.89
T1189236,60842.133
T1189237,35531.637
T1189238,33408.586
T1189239,35531.637
T1189240,46804.105
T1189241,35531.637
T1189242,46804.105
T1189243,19117.205
T1189244,19117.205
T1189245,45217.848
T1189246,35269.32
T1189247,22122.76
T1189248,34975.227
T1189249,60842.133
T1189250,60842.133
T1189251,19117.205
T1189252,40422.33
T1189253,51971.145
T1189254,44442.363
T1189255,48116.11
T1189256,21407.021
T1189257,30042.848
T1189258,60422.355
T1189259,35269.32
T1189260,35262.42
T1189261,45418.496
T1189262,40422.33
T1189263,46475.52
T1189264,38617.3
T1189265,19117.205
T1189266,78332.51
T1189267,60842.133
T1189268,26956.783
T1189269,33408.586
T1189270,35531.637
T1189271,36468.96
T1189272,35269.32
T1189273,51971.145
T1189274,34975.227
T1189275,51971.145
T1189276,51971.145
T1189277,47421.258
T1189278,34700.984
T1189279,32522.648
T1189280,35531.637
T1189281,20406.838
T1189282,33408.586
T1189283,27675.402
T1189284,56102.836
T1189285,29919.86
T1189286,35531.637
T1189287,35531.637
T1189288,60842.133
T1189289,60422.355
T1189290,26956.783
T1189291,45418.496
T1189292,46475.52
T1189293,38080.13
T1189294,28719.324
T1189295,22122.76
T1189296,48203
T1189297,35531.637
T1189298,56102.836
T1189299,35531.637
T1189300,40422.33
T1189301,27956.336
T1189302,34975.227
T1189303,34975.227
T1189304,29919.86
T1189305,21407.021
T1189306,38080.13
T1189307,29919.86
T1189308,35269.32
T1189309,78332.51
T1189310,34975.227
T1189311,56102.836
T1189312,20406.838
T1189313,71471.33
T1189314,60422.355
T1189315,78332.51
T1189316,19117.205
T1189317,44442.363
T1189318,60842.133
T1189319,46475.52
T1189320,34975.227
T1189321,60842.133
T1189322,25067.115
T1189323,30042.848
T1189324,47421.258
T1189325,22122.76
T1189326,34975.227
T1189327,33408.586
T1189328,38080.13
T1189329,45911.008
T1189330,46804.105
T1189331,30042.848
T1189332,45418.496
T1189333,34275.945
T1189334,35531.637
T1189335,40422.33
T1189336,30042.848
T1189337,30042.848
T1189338,23701.89
T1189339,25766.287
T1189340,34975.227
T1189341,44442.363
T1189342,56102.836
T1189343,25766.287
T1189344,35269.32
T1189345,45418.496
T1189346,34975.227
T1189347,35269.32
T1189348,35269.32
T1189349,60842.133
T1189350,28840.984
T1189351,45942.902
T1189352,35269.32
T1189353,35531.637
T1189354,25067.115
T1189355,56102.836
T1189356,60842.133
T1189357,30042.848
T1189358,60842.133
T1189359,78332.51
T1189360,74361.97
T1189361,52404.836
T1189362,23489.28
T1189363,60708.92
T1189364,27675.402
T1189365,38080.13
T1189366,28719.324
T1189367,29919.86
T1189368,34975.227
T1189369,29929.287
T1189370,34975.227
T1189371,23176.2
T1189372,41856.656
T1189373,45217.848
T1189374,29493.227
T1189375,46475.52
T1189376,60842.133
T1189377,38617.3
T1189378,60842.133
T1189379,35269.32
T1189380,40950.023
T1189381,44450.137
T1189382,46475.52
T1189383,34975.227
T1189384,71730.305
T1189385,45418.496
T1189386,35531.637
T1189387,45418.496
T1189388,60842.133
T1189389,48203
T1189390,45418.496
T1189391,28840.984
T1189392,27675.402
T1189393,29493.227
T1189394,40652.574
T1189395,34975.227
T1189396,35531.637
T1189397,56102.836
T1189398,29929.287
T1189399,45942.902
T1189400,56102.836
T1189401,60842.133
T1189402,20406.838
T1189403,29919.86
T1189404,35269.32
T1189405,42019.76
T1189406,23489.28
T1189407,26956.783
T1189408,23489.28
T1189409,38617.3
T1189410,34975.227
T1189411,71730.305
T1189412,60842.133
T1189413,60842.133
T1189414,34975.227
T1189415,25766.287
T1189416,51971.145
T1189417,46475.52
T1189418,26246.86
T1189419,38080.13
T1189420,35531.637
T1189421,29919.86
T1189422,20406.838
T1189423,29919.86
T1189424,30042.848
T1189425,28719.324
T1189426,25586.656
T1189427,44442.363
T1189428,45418.496
T1189429,41856.656
T1189430,33408.586
T1189431,45418.496
T1189432,46804.105
T1189433,56102.836
T1189434,60842.133
T1189435,35531.637
T1189436,45418.496
T1189437,38080.13
T1189438,20406.838
T1189439,78332.51
T1189440,60842.133
T1189441,19117.205
T1189442,32522.648
T1189443,45418.496
T1189444,33408.586
T1189445,30042.848
T1189446,34975.227
T1189447,30042.848
T1189448,60842.133
T1189449,28602.273
T1189450,34975.227
T1189451,46475.52
T1189452,29975.572
T1189453,60842.133
T1189454,51608.105
T1189455,26956.783
T1189456,33408.586
T1189457,46475.52
T1189458,44442.363
T1189459,60842.133
T1189460,28719.324
T1189461,19117.205
T1189462,56102.836
T1189463,48203
T1189464,35531.637
T1189465,48203
T1189466,35269.32
T1189467,29919.86
T1189468,36468.96
T1189469,56102.836
T1189470,28840.984
T1189471,22122.76
T1189472,20406.838
T1189473,29919.86
T1189474,46804.105
T1189475,45942.902
T1189476,27675.402
T1189477,56102.836
T1189478,20406.838
T1189479,35531.637
T1189480,60842.133
T1189481,25067.115
T1189482,28719.324
T1189483,35531.637
T1189484,35269.32
T1189485,34275.945
T1189486,45418.496
T1189487,60842.133
T1189488,47421.258
T1189489,60842.133
T1189490,60422.355
T1189491,33408.586
T1189492,23489.28
T1189493,25067.115
T1189494,35269.32
T1189495,33408.586
T1189496,33408.586
T1189497,45418.496
T1189498,25067.115
T1189499,35531.637
T1189500,26956.783
T1189501,44365.348
T1189502,35269.32
T1189503,71730.305
T1189504,51971.145
T1189505,26956.783
T1189506,26246.86
T1189507,34975.227
T1189508,51971.145
T1189509,51971.145
T1189510,56102.836
T1189511,29919.86
T1189512,60842.133
T1189513,34700.984
T1189514,35531.637
T1189515,35269.32
T1189516,35531.637
T1189517,40422.33
T1189518,47421.258
T1189519,21407.021
T1189520,29919.86
T1189521,48116.11
T1189522,21407.021
T1189523,30042.848
T1189524,46804.105
T1189525,28719.324
T1189526,60422.355
T1189527,35269.32
T1189528,45942.902
T1189529,60842.133
T1189530,35262.42
T1189531,45217.848
T1189532,19117.205
T1189533,38080.13
T1189534,56102.836
T1189535,44442.363
T1189536,74361.97
T1189537,44450.137
T1189538,34975.227
T1189539,29919.86
T1189540,40422.33
T1189541,60842.133
T1189542,33135.617
T1189543,35531.637
T1189544,60842.133
T1189545,35269.32
T1189546,30042.848
T1189547,42168.86
T1189548,44442.363
T1189549,45418.496
T1189550,51971.145
T1189551,40422.33
T1189552,35269.32
T1189553,30042.848
T1189554,60842.133
T1189555,45942.902
T1189556,26246.86
T1189557,23701.89
T1189558,60842.133
T1189559,35531.637
T1189560,33408.586
T1189561,35531.637
T1189562,25766.287
T1189563,46804.105
T1189564,35531.637
T1189565,29929.287
T1189566,42019.76
T1189567,19117.205
T1189568,35269.32
T1189569,41856.656
T1189570,45418.496
T1189571,22122.76
T1189572,46804.105
T1189573,25586.656
T1189574,34975.227
T1189575,34975.227
T1189576,60842.133
T1189577,60842.133
T1189578,34975.227
T1189579,19117.205
T1189580,19117.205
T1189581,22122.76
T1189582,35531.637
T1189583,38182.81
T1189584,40422.33
T1189585,60842.133
T1189586,27956.336
T1189587,34975.227
T1189588,29919.86
T1189589,34975.227
T1189590,46475.52
T1189591,38617.3
T1189592,38080.13
T1189593,29919.86
T1189594,44450.137
T1189595,35269.32
T1189596,78332.51
T1189597,34975.227
T1189598,38617.3
T1189599,56102.836
T1189600,20406.838
T1189601,71471.33
T1189602,29493.227
T1189603,60422.355
T1189604,78332.51
T1189605,41856.656
T1189606,45911.008
T1189607,34975.227
T1189608,38080.13
T1189609,33408.586
T1189610,34975.227
T1189611,28840.984
T1189612,35531.637
T1189613,38617.3
T1189614,46475.52
T1189615,60842.133
T1189616,42168.86
T1189617,30042.848
T1189618,60842.133
T1189619,19117.205
T1189620,26246.86
T1189621,45418.496
T1189622,60842.133
T1189623,42168.86
T1189624,51608.105
T1189625,34975.227
T1189626,35531.637
T1189627,40422.33
T1189628,60842.133
T1189629,30042.848
T1189630,47421.258
T1189631,40422.33
T1189632,30042.848
T1189633,26164.268
T1189634,25766.287
T1189635,45849.797
T1189636,35629.95
T1189637,60708.92
T1189638,51971.145
T1189639,47421.258
T1189640,40422.33
T1189641,34975.227
T1189642,40652.574
T1189643,25766.287
T1189644,35531.637
T1189645,38080.13
T1189646,30042.848
T1189647,29919.86
T1189648,34975.227
T1189649,38182.81
T1189650,40950.023
T1189651,35531.637
T1189652,46952.035
T1189653,55206.695
T1189654,42168.86
T1189655,74361.97
T1189656,44450.137
T1189657,29919.86
T1189658,26178.531
T1189659,34975.227
T1189660,60842.133
T1189661,34975.227
T1189662,29919.86
T1189663,45418.496
T1189664,56102.836
T1189665,23701.89
T1189666,33408.586
T1189667,67082.02
T1189668,35269.32
T1189669,19117.205
T1189670,51971.145
T1189671,23489.28
T1189672,35531.637
T1189673,28840.984
T1189674,30042.848
T1189675,26037.734
T1189676,45418.496
T1189677,35269.32
T1189678,51971.145
T1189679,34975.227
T1189680,46475.52
T1189681,35629.95
T1189682,35531.637
T1189683,45418.496
T1189684,23489.28
T1189685,35531.637
T1189686,34975.227
T1189687,38617.3
T1189688,33135.617
T1189689,35269.32
T1189690,23489.28
T1189691,27675.402
T1189692,71730.305
T1189693,33408.586
T1189694,56102.836
T1189695,35269.32
T1189696,35269.32
T1189697,56102.836
T1189698,51971.145
T1189699,33408.586
T1189700,35269.32
T1189701,35531.637
T1189702,60422.355
T1189703,60842.133
T1189704,29919.86
T1189705,28840.984
T1189706,45418.496
T1189707,22122.76
T1189708,28840.984
T1189709,33135.617
T1189710,29929.287
T1189711,35531.637
T1189712,27956.336
T1189713,35269.32
T1189714,35269.32
T1189715,25766.287
T1189716,38080.13
T1189717,34975.227
T1189718,45418.496
T1189719,34975.227
T1189720,35531.637
T1189721,26037.734
T1189722,45217.848
T1189723,35531.637
T1189724,37179.594
T1189725,28840.984
T1189726,52404.836
T1189727,60842.133
T1189728,27956.336
T1189729,60842.133
T1189730,34975.227
T1189731,46475.52
T1189732,34975.227
T1189733,51971.145
T1189734,26246.86
T1189735,34975.227
T1189736,56102.836
T1189737,48116.11
T1189738,44442.363
T1189739,51971.145
T1189740,38080.13
