ID,Sales
T1188455,43679.44
T1188456,43679.44
T1188457,43679.44
T1188458,43679.44
T1188459,43679.44
T1188460,43679.44
T1188461,43679.44
T1188462,43679.44
T1188463,43679.44
T1188464,43679.44
T1188465,43679.44
T1188466,43679.44
T1188467,43679.44
T1188468,43679.44
T1188469,43679.44
T1188470,43679.44
T1188471,43679.44
T1188472,43679.44
T1188473,43679.44
T1188474,43679.44
T1188475,43679.44
T1188476,43679.44
T1188477,43679.44
T1188478,43679.44
T1188479,43679.44
T1188480,43679.44
T1188481,43679.44
T1188482,43679.44
T1188483,43679.44
T1188484,43679.44
T1188485,43679.44
T1188486,43679.44
T1188487,43679.44
T1188488,43679.44
T1188489,43679.44
T1188490,43679.44
T1188491,43679.44
T1188492,43679.44
T1188493,43679.44
T1188494,43679.44
T1188495,43679.44
T1188496,43679.44
T1188497,43679.44
T1188498,43679.44
T1188499,43679.44
T1188500,43679.44
T1188501,43679.44
T1188502,43679.44
T1188503,43679.44
T1188504,43679.44
T1188505,43679.44
T1188506,43679.44
T1188507,43679.44
T1188508,43679.44
T1188509,43679.44
T1188510,43679.44
T1188511,43679.44
T1188512,43679.44
T1188513,43679.44
T1188514,43679.44
T1188515,43679.44
T1188516,43679.44
T1188517,43679.44
T1188518,43679.44
T1188519,43679.44
T1188520,43679.44
T1188521,43679.44
T1188522,43679.44
T1188523,43679.44
T1188524,43679.44
T1188525,43679.44
T1188526,43679.44
T1188527,43679.44
T1188528,43679.44
T1188529,43679.44
T1188530,43679.44
T1188531,43679.44
T1188532,43679.44
T1188533,43679.44
T1188534,43679.44
T1188535,43679.44
T1188536,43679.44
T1188537,43679.44
T1188538,43679.44
T1188539,43679.44
T1188540,43679.44
T1188541,43679.44
T1188542,43679.44
T1188543,43679.44
T1188544,43679.44
T1188545,43679.44
T1188546,43679.44
T1188547,43679.44
T1188548,43679.44
T1188549,43679.44
T1188550,43679.44
T1188551,43679.44
T1188552,43679.44
T1188553,43679.44
T1188554,43679.44
T1188555,43679.44
T1188556,43679.44
T1188557,43679.44
T1188558,43679.44
T1188559,43679.44
T1188560,43679.44
T1188561,43679.44
T1188562,43679.44
T1188563,43679.44
T1188564,43679.44
T1188565,43679.44
T1188566,43679.44
T1188567,43679.44
T1188568,43679.44
T1188569,43679.44
T1188570,43679.44
T1188571,43679.44
T1188572,43679.44
T1188573,43679.44
T1188574,43679.44
T1188575,43679.44
T1188576,43679.44
T1188577,43679.44
T1188578,43679.44
T1188579,43679.44
T1188580,43679.44
T1188581,43679.44
T1188582,43679.44
T1188583,43679.44
T1188584,43679.44
T1188585,43679.59
T1188586,43679.44
T1188587,43679.44
T1188588,43679.44
T1188589,43679.44
T1188590,43679.44
T1188591,43679.44
T1188592,43679.59
T1188593,43679.44
T1188594,43679.44
T1188595,43679.44
T1188596,43679.44
T1188597,43679.59
T1188598,43679.44
T1188599,43679.59
T1188600,43679.44
T1188601,43679.44
T1188602,43679.44
T1188603,43679.59
T1188604,43679.44
T1188605,43679.44
T1188606,43679.44
T1188607,43679.44
T1188608,43679.44
T1188609,43679.44
T1188610,43679.44
T1188611,43679.44
T1188612,43679.44
T1188613,43679.44
T1188614,43679.44
T1188615,43679.44
T1188616,43679.44
T1188617,43679.44
T1188618,43679.44
T1188619,43679.44
T1188620,43679.44
T1188621,43679.44
T1188622,43679.44
T1188623,43679.44
T1188624,43679.44
T1188625,43679.44
T1188626,43679.44
T1188627,43679.44
T1188628,43679.44
T1188629,43679.44
T1188630,43679.44
T1188631,43679.44
T1188632,43679.44
T1188633,43679.44
T1188634,43679.44
T1188635,43679.44
T1188636,43679.44
T1188637,43679.44
T1188638,43679.44
T1188639,43679.44
T1188640,43679.44
T1188641,43679.44
T1188642,43679.44
T1188643,43679.44
T1188644,43679.44
T1188645,43679.44
T1188646,43679.44
T1188647,43679.44
T1188648,43679.44
T1188649,43679.44
T1188650,43679.44
T1188651,43679.44
T1188652,43679.59
T1188653,43679.44
T1188654,43679.44
T1188655,43679.44
T1188656,43679.44
T1188657,43679.44
T1188658,43679.44
T1188659,43679.44
T1188660,43679.44
T1188661,43679.44
T1188662,43679.44
T1188663,43679.44
T1188664,43679.44
T1188665,43679.44
T1188666,43679.44
T1188667,43679.44
T1188668,43679.44
T1188669,43679.44
T1188670,43679.44
T1188671,43679.44
T1188672,43679.44
T1188673,43679.44
T1188674,43679.44
T1188675,43679.44
T1188676,43679.44
T1188677,43679.44
T1188678,43679.59
T1188679,43679.44
T1188680,43679.44
T1188681,43679.44
T1188682,43679.44
T1188683,43679.44
T1188684,43679.44
T1188685,43679.44
T1188686,43679.44
T1188687,43679.44
T1188688,43679.44
T1188689,43679.44
T1188690,43679.44
T1188691,43679.44
T1188692,43679.44
T1188693,43679.44
T1188694,43679.44
T1188695,43679.44
T1188696,43679.44
T1188697,43679.44
T1188698,43679.44
T1188699,43679.44
T1188700,43679.44
T1188701,43679.44
T1188702,43679.59
T1188703,43679.44
T1188704,43679.44
T1188705,43679.44
T1188706,43598.332
T1188707,43598.332
T1188708,43598.332
T1188709,43598.332
T1188710,43598.332
T1188711,43598.332
T1188712,43598.332
T1188713,43598.332
T1188714,43598.332
T1188715,43598.332
T1188716,43598.332
T1188717,43598.332
T1188718,43598.332
T1188719,43598.332
T1188720,43598.332
T1188721,43598.332
T1188722,43598.332
T1188723,43598.332
T1188724,43598.332
T1188725,43598.332
T1188726,43598.332
T1188727,43598.332
T1188728,43598.332
T1188729,43598.332
T1188730,43598.332
T1188731,43598.332
T1188732,43598.332
T1188733,43598.332
T1188734,43598.332
T1188735,43598.332
T1188736,43598.332
T1188737,43598.332
T1188738,43598.332
T1188739,43598.332
T1188740,43598.332
T1188741,43598.332
T1188742,43598.332
T1188743,43598.332
T1188744,43598.332
T1188745,43598.332
T1188746,43598.332
T1188747,43598.332
T1188748,43598.332
T1188749,43598.332
T1188750,43598.332
T1188751,43598.332
T1188752,43598.332
T1188753,43598.332
T1188754,43598.332
T1188755,43598.332
T1188756,43598.332
T1188757,43598.332
T1188758,43598.332
T1188759,43598.332
T1188760,43598.332
T1188761,43598.332
T1188762,43598.332
T1188763,43598.332
T1188764,43598.332
T1188765,43598.332
T1188766,43598.332
T1188767,43598.332
T1188768,43598.332
T1188769,43598.332
T1188770,43598.332
T1188771,43598.332
T1188772,43598.332
T1188773,43598.332
T1188774,43598.332
T1188775,43598.332
T1188776,43598.332
T1188777,43598.332
T1188778,43598.332
T1188779,43598.332
T1188780,43598.332
T1188781,43598.332
T1188782,43598.332
T1188783,43598.332
T1188784,43598.332
T1188785,43598.332
T1188786,43598.332
T1188787,43598.332
T1188788,43598.332
T1188789,43598.332
T1188790,43598.332
T1188791,43598.332
T1188792,43598.332
T1188793,43598.332
T1188794,43598.332
T1188795,43598.332
T1188796,43598.332
T1188797,43598.332
T1188798,43598.332
T1188799,43598.332
T1188800,43598.477
T1188801,43598.332
T1188802,43598.332
T1188803,43598.332
T1188804,43598.332
T1188805,43598.332
T1188806,43598.332
T1188807,43598.332
T1188808,43598.332
T1188809,43598.332
T1188810,43598.332
T1188811,43598.332
T1188812,43598.332
T1188813,43598.332
T1188814,43598.332
T1188815,43598.332
T1188816,43598.332
T1188817,43598.332
T1188818,43598.332
T1188819,43598.332
T1188820,43598.332
T1188821,43598.332
T1188822,43598.332
T1188823,43598.332
T1188824,43598.332
T1188825,43598.332
T1188826,43598.332
T1188827,43598.332
T1188828,43598.332
T1188829,43598.332
T1188830,43598.332
T1188831,43598.332
T1188832,43598.332
T1188833,43598.332
T1188834,43598.332
T1188835,43598.332
T1188836,43598.332
T1188837,43598.332
T1188838,43598.332
T1188839,43598.332
T1188840,43598.332
T1188841,43598.332
T1188842,43598.332
T1188843,43598.332
T1188844,43598.332
T1188845,43598.332
T1188846,43598.332
T1188847,43598.332
T1188848,43598.332
T1188849,43598.332
T1188850,43598.332
T1188851,43598.332
T1188852,43598.332
T1188853,43598.332
T1188854,43598.332
T1188855,43598.332
T1188856,43598.332
T1188857,43598.332
T1188858,43598.332
T1188859,43598.332
T1188860,43598.332
T1188861,43598.332
T1188862,43598.332
T1188863,43598.332
T1188864,43598.332
T1188865,43598.332
T1188866,43598.332
T1188867,43598.332
T1188868,43598.332
T1188869,43598.332
T1188870,43598.332
T1188871,43598.332
T1188872,43598.332
T1188873,43598.332
T1188874,43598.332
T1188875,43598.332
T1188876,43598.332
T1188877,43598.332
T1188878,43598.332
T1188879,43598.332
T1188880,43598.332
T1188881,43598.332
T1188882,43598.332
T1188883,43598.332
T1188884,43598.332
T1188885,43598.332
T1188886,43598.332
T1188887,43598.332
T1188888,43598.332
T1188889,43598.332
T1188890,43598.332
T1188891,43598.332
T1188892,43598.332
T1188893,43598.332
T1188894,43598.477
T1188895,43598.332
T1188896,43598.332
T1188897,43598.332
T1188898,43598.477
T1188899,43598.332
T1188900,43598.332
T1188901,43598.332
T1188902,43598.332
T1188903,43598.332
T1188904,43598.332
T1188905,43598.332
T1188906,43598.332
T1188907,43598.332
T1188908,43598.332
T1188909,43598.332
T1188910,43598.332
T1188911,43598.332
T1188912,43598.332
T1188913,43598.477
T1188914,43598.332
T1188915,43598.332
T1188916,43598.332
T1188917,43598.332
T1188918,43598.332
T1188919,43598.332
T1188920,43598.332
T1188921,43598.332
T1188922,43598.332
T1188923,43598.332
T1188924,43598.332
T1188925,43598.332
T1188926,43598.332
T1188927,43598.332
T1188928,43598.477
T1188929,43598.332
T1188930,43598.332
T1188931,43598.332
T1188932,43598.477
T1188933,43598.332
T1188934,43598.332
T1188935,43598.332
T1188936,43598.332
T1188937,43598.332
T1188938,43598.332
T1188939,43598.332
T1188940,43598.332
T1188941,43598.332
T1188942,43598.332
T1188943,43598.332
T1188944,43598.332
T1188945,43598.332
T1188946,43598.332
T1188947,43598.332
T1188948,43598.332
T1188949,43598.332
T1188950,43598.332
T1188951,43598.332
T1188952,43598.332
T1188953,43598.332
T1188954,43598.332
T1188955,43598.477
T1188956,43598.332
T1188957,43598.332
T1188958,43598.332
T1188959,43598.477
T1188960,43598.332
T1188961,43598.332
T1188962,43598.332
T1188963,43598.332
T1188964,43598.332
T1188965,43598.332
T1188966,43598.332
T1188967,43598.332
T1188968,43598.332
T1188969,43598.332
T1188970,43598.332
T1188971,43598.332
T1188972,43598.332
T1188973,43598.332
T1188974,43598.477
T1188975,43598.332
T1188976,43598.332
T1188977,43598.332
T1188978,43598.332
T1188979,43598.332
T1188980,43598.332
T1188981,43598.332
T1188982,43598.332
T1188983,43598.332
T1188984,43598.332
T1188985,43598.332
T1188986,43598.332
T1188987,43598.332
T1188988,43598.332
T1188989,43598.332
T1188990,43598.332
T1188991,43598.332
T1188992,43598.332
T1188993,43598.332
T1188994,43598.332
T1188995,43598.332
T1188996,43598.477
T1188997,43598.332
T1188998,43598.332
T1188999,43598.332
T1189000,43598.332
T1189001,43598.332
T1189002,43598.332
T1189003,43598.332
T1189004,43598.332
T1189005,43598.332
T1189006,43598.332
T1189007,43598.332
T1189008,43598.332
T1189009,43598.332
T1189010,43598.332
T1189011,43598.332
T1189012,43598.332
T1189013,43598.332
T1189014,43598.477
T1189015,43598.332
T1189016,43598.332
T1189017,43598.332
T1189018,43598.332
T1189019,43598.332
T1189020,43598.332
T1189021,43598.332
T1189022,43598.332
T1189023,43598.332
T1189024,43598.332
T1189025,43598.332
T1189026,43598.332
T1189027,43598.332
T1189028,43598.332
T1189029,43598.332
T1189030,43598.332
T1189031,43598.332
T1189032,43598.332
T1189033,43598.332
T1189034,43598.332
T1189035,43598.332
T1189036,43598.332
T1189037,43598.332
T1189038,43598.332
T1189039,43598.332
T1189040,43598.332
T1189041,43598.332
T1189042,43598.332
T1189043,43598.332
T1189044,43598.332
T1189045,43598.332
T1189046,43598.332
T1189047,43598.332
T1189048,43598.332
T1189049,43598.332
T1189050,43598.332
T1189051,43598.332
T1189052,43598.332
T1189053,43598.332
T1189054,43598.332
T1189055,43598.332
T1189056,43598.332
T1189057,43598.332
T1189058,43598.332
T1189059,43598.332
T1189060,43598.332
T1189061,43598.477
T1189062,43598.332
T1189063,43598.332
T1189064,43598.332
T1189065,43598.332
T1189066,43598.332
T1189067,43598.332
T1189068,43598.332
T1189069,43598.332
T1189070,43598.332
T1189071,43517.22
T1189072,43517.22
T1189073,43517.22
T1189074,43517.22
T1189075,43517.22
T1189076,43517.22
T1189077,43517.22
T1189078,43517.22
T1189079,43517.22
T1189080,43517.22
T1189081,43517.22
T1189082,43517.22
T1189083,43517.22
T1189084,43517.22
T1189085,43517.22
T1189086,43517.22
T1189087,43517.22
T1189088,43517.22
T1189089,43517.22
T1189090,43517.22
T1189091,43517.22
T1189092,43517.22
T1189093,43517.22
T1189094,43517.22
T1189095,43517.22
T1189096,43517.367
T1189097,43517.22
T1189098,43517.22
T1189099,43517.22
T1189100,43517.22
T1189101,43517.22
T1189102,43517.22
T1189103,43517.22
T1189104,43517.22
T1189105,43517.367
T1189106,43517.367
T1189107,43517.22
T1189108,43517.22
T1189109,43517.367
T1189110,43517.22
T1189111,43517.22
T1189112,43517.22
T1189113,43517.22
T1189114,43517.22
T1189115,43517.22
T1189116,43517.22
T1189117,43517.22
T1189118,43517.22
T1189119,43517.22
T1189120,43517.22
T1189121,43517.22
T1189122,43517.22
T1189123,43517.22
T1189124,43517.22
T1189125,43517.22
T1189126,43517.22
T1189127,43517.22
T1189128,43517.367
T1189129,43517.22
T1189130,43517.22
T1189131,43517.22
T1189132,43517.367
T1189133,43517.22
T1189134,43517.22
T1189135,43517.22
T1189136,43517.367
T1189137,43517.22
T1189138,43517.22
T1189139,43517.22
T1189140,43517.22
T1189141,43517.22
T1189142,43517.367
T1189143,43517.22
T1189144,43517.22
T1189145,43517.22
T1189146,43517.22
T1189147,43517.22
T1189148,43517.22
T1189149,43517.367
T1189150,43517.22
T1189151,43517.22
T1189152,43517.22
T1189153,43517.367
T1189154,43517.367
T1189155,43517.22
T1189156,43517.22
T1189157,43517.22
T1189158,43517.22
T1189159,43517.22
T1189160,43517.22
T1189161,43517.367
T1189162,43517.22
T1189163,43517.22
T1189164,43517.22
T1189165,43517.22
T1189166,43517.22
T1189167,43517.22
T1189168,43517.22
T1189169,43517.22
T1189170,43517.22
T1189171,43517.22
T1189172,43517.367
T1189173,43517.22
T1189174,43517.22
T1189175,43517.22
T1189176,43517.22
T1189177,43517.367
T1189178,43517.22
T1189179,43517.22
T1189180,43517.22
T1189181,43517.22
T1189182,43517.22
T1189183,43517.22
T1189184,43517.22
T1189185,43517.22
T1189186,43517.22
T1189187,43517.22
T1189188,43517.22
T1189189,43517.367
T1189190,43517.22
T1189191,43517.22
T1189192,43517.22
T1189193,43517.22
T1189194,43517.22
T1189195,43517.22
T1189196,43517.22
T1189197,43517.22
T1189198,43517.22
T1189199,43517.22
T1189200,43517.22
T1189201,43517.22
T1189202,43517.367
T1189203,43517.22
T1189204,43517.22
T1189205,43517.22
T1189206,43517.22
T1189207,43517.22
T1189208,43517.367
T1189209,43517.22
T1189210,43517.22
T1189211,43517.22
T1189212,43517.22
T1189213,43517.22
T1189214,43517.22
T1189215,43517.22
T1189216,43517.22
T1189217,43517.367
T1189218,43517.22
T1189219,43517.22
T1189220,43517.22
T1189221,43517.22
T1189222,43517.22
T1189223,43517.367
T1189224,43517.22
T1189225,43517.22
T1189226,43517.22
T1189227,43517.22
T1189228,43517.22
T1189229,43517.22
T1189230,43517.22
T1189231,43517.22
T1189232,43517.22
T1189233,43517.22
T1189234,43517.367
T1189235,43517.22
T1189236,43517.22
T1189237,43517.22
T1189238,43517.22
T1189239,43517.22
T1189240,43517.22
T1189241,43517.22
T1189242,43517.22
T1189243,43517.22
T1189244,43517.22
T1189245,43517.22
T1189246,43517.22
T1189247,43517.22
T1189248,43517.22
T1189249,43517.22
T1189250,43517.22
T1189251,43517.22
T1189252,43517.22
T1189253,43517.22
T1189254,43517.22
T1189255,43517.367
T1189256,43517.22
T1189257,43517.22
T1189258,43517.367
T1189259,43517.22
T1189260,43517.22
T1189261,43517.22
T1189262,43517.22
T1189263,43517.22
T1189264,43517.22
T1189265,43517.22
T1189266,43517.367
T1189267,43517.22
T1189268,43517.22
T1189269,43517.22
T1189270,43517.22
T1189271,43517.367
T1189272,43517.22
T1189273,43517.22
T1189274,43517.22
T1189275,43517.22
T1189276,43517.22
T1189277,43517.22
T1189278,43517.367
T1189279,43517.22
T1189280,43517.22
T1189281,43517.22
T1189282,43517.22
T1189283,43517.22
T1189284,43517.22
T1189285,43517.22
T1189286,43517.22
T1189287,43517.22
T1189288,43517.22
T1189289,43517.367
T1189290,43517.22
T1189291,43517.22
T1189292,43517.22
T1189293,43517.22
T1189294,43517.22
T1189295,43517.22
T1189296,43517.22
T1189297,43517.22
T1189298,43517.22
T1189299,43517.22
T1189300,43517.22
T1189301,43517.22
T1189302,43517.22
T1189303,43517.22
T1189304,43517.22
T1189305,43517.22
T1189306,43517.22
T1189307,43517.22
T1189308,43517.22
T1189309,43517.367
T1189310,43517.22
T1189311,43517.22
T1189312,43517.22
T1189313,43517.367
T1189314,43517.367
T1189315,43517.367
T1189316,43517.22
T1189317,43517.22
T1189318,43517.22
T1189319,43517.22
T1189320,43517.22
T1189321,43517.22
T1189322,43517.22
T1189323,43517.22
T1189324,43517.22
T1189325,43517.22
T1189326,43517.22
T1189327,43517.22
T1189328,43517.22
T1189329,43517.367
T1189330,43517.22
T1189331,43517.22
T1189332,43517.22
T1189333,43517.367
T1189334,43517.22
T1189335,43517.22
T1189336,43517.22
T1189337,43517.22
T1189338,43517.22
T1189339,43517.22
T1189340,43517.22
T1189341,43517.22
T1189342,43517.22
T1189343,43517.22
T1189344,43517.22
T1189345,43517.22
T1189346,43517.22
T1189347,43517.22
T1189348,43517.22
T1189349,43517.22
T1189350,43517.22
T1189351,43517.367
T1189352,43517.22
T1189353,43517.22
T1189354,43517.22
T1189355,43517.22
T1189356,43517.22
T1189357,43517.22
T1189358,43517.22
T1189359,43517.367
T1189360,43517.367
T1189361,43517.22
T1189362,43517.22
T1189363,43517.367
T1189364,43517.22
T1189365,43517.22
T1189366,43517.22
T1189367,43517.22
T1189368,43517.22
T1189369,43517.22
T1189370,43517.22
T1189371,43517.22
T1189372,43517.367
T1189373,43517.22
T1189374,43517.22
T1189375,43517.22
T1189376,43517.22
T1189377,43517.22
T1189378,43517.22
T1189379,43517.22
T1189380,43517.22
T1189381,43517.22
T1189382,43517.22
T1189383,43517.22
T1189384,43517.367
T1189385,43517.22
T1189386,43517.22
T1189387,43517.22
T1189388,43517.22
T1189389,43517.22
T1189390,43517.22
T1189391,43517.22
T1189392,43517.22
T1189393,43517.22
T1189394,43517.367
T1189395,43517.22
T1189396,43517.22
T1189397,43517.22
T1189398,43517.22
T1189399,43517.367
T1189400,43517.22
T1189401,43517.22
T1189402,43517.22
T1189403,43517.22
T1189404,43517.22
T1189405,43517.367
T1189406,43517.22
T1189407,43517.22
T1189408,43517.22
T1189409,43517.22
T1189410,43517.22
T1189411,43517.367
T1189412,43517.22
T1189413,43517.22
T1189414,43517.22
T1189415,43517.22
T1189416,43517.22
T1189417,43517.22
T1189418,43517.22
T1189419,43517.22
T1189420,43517.22
T1189421,43517.22
T1189422,43517.22
T1189423,43517.22
T1189424,43517.22
T1189425,43517.22
T1189426,43517.22
T1189427,43517.22
T1189428,43517.22
T1189429,43517.367
T1189430,43517.22
T1189431,43517.22
T1189432,43517.22
T1189433,43517.22
T1189434,43517.22
T1189435,43517.22
T1189436,43436.11
T1189437,43436.11
T1189438,43436.11
T1189439,43436.254
T1189440,43436.11
T1189441,43436.11
T1189442,43436.11
T1189443,43436.11
T1189444,43436.11
T1189445,43436.11
T1189446,43436.11
T1189447,43436.11
T1189448,43436.11
T1189449,43436.254
T1189450,43436.11
T1189451,43436.11
T1189452,43436.254
T1189453,43436.11
T1189454,43436.254
T1189455,43436.11
T1189456,43436.11
T1189457,43436.11
T1189458,43436.11
T1189459,43436.11
T1189460,43436.11
T1189461,43436.11
T1189462,43436.11
T1189463,43436.11
T1189464,43436.11
T1189465,43436.11
T1189466,43436.11
T1189467,43436.11
T1189468,43436.254
T1189469,43436.11
T1189470,43436.11
T1189471,43436.11
T1189472,43436.11
T1189473,43436.11
T1189474,43436.11
T1189475,43436.254
T1189476,43436.11
T1189477,43436.11
T1189478,43436.11
T1189479,43436.11
T1189480,43436.11
T1189481,43436.11
T1189482,43436.11
T1189483,43436.11
T1189484,43436.11
T1189485,43436.254
T1189486,43436.11
T1189487,43436.11
T1189488,43436.11
T1189489,43436.11
T1189490,43436.254
T1189491,43436.11
T1189492,43436.11
T1189493,43436.11
T1189494,43436.11
T1189495,43436.11
T1189496,43436.11
T1189497,43436.11
T1189498,43436.11
T1189499,43436.11
T1189500,43436.11
T1189501,43436.254
T1189502,43436.11
T1189503,43436.254
T1189504,43436.11
T1189505,43436.11
T1189506,43436.11
T1189507,43436.11
T1189508,43436.11
T1189509,43436.11
T1189510,43436.11
T1189511,43436.11
T1189512,43436.11
T1189513,43436.254
T1189514,43436.11
T1189515,43436.11
T1189516,43436.11
T1189517,43436.11
T1189518,43436.11
T1189519,43436.11
T1189520,43436.11
T1189521,43436.254
T1189522,43436.11
T1189523,43436.11
T1189524,43436.11
T1189525,43436.11
T1189526,43436.254
T1189527,43436.11
T1189528,43436.254
T1189529,43436.11
T1189530,43436.11
T1189531,43436.11
T1189532,43436.11
T1189533,43436.11
T1189534,43436.11
T1189535,43436.11
T1189536,43436.254
T1189537,43436.11
T1189538,43436.11
T1189539,43436.11
T1189540,43436.11
T1189541,43436.11
T1189542,43436.254
T1189543,43436.11
T1189544,43436.11
T1189545,43436.11
T1189546,43436.11
T1189547,43436.11
T1189548,43436.11
T1189549,43436.11
T1189550,43436.11
T1189551,43436.11
T1189552,43436.11
T1189553,43436.11
T1189554,43436.11
T1189555,43436.254
T1189556,43436.11
T1189557,43436.11
T1189558,43436.11
T1189559,43436.11
T1189560,43436.11
T1189561,43436.11
T1189562,43436.11
T1189563,43436.11
T1189564,43436.11
T1189565,43436.11
T1189566,43436.254
T1189567,43436.11
T1189568,43436.11
T1189569,43436.254
T1189570,43436.11
T1189571,43436.11
T1189572,43436.11
T1189573,43436.11
T1189574,43436.11
T1189575,43436.11
T1189576,43436.11
T1189577,43436.11
T1189578,43436.11
T1189579,43436.11
T1189580,43436.11
T1189581,43436.11
T1189582,43436.11
T1189583,43436.254
T1189584,43436.11
T1189585,43436.11
T1189586,43436.11
T1189587,43436.11
T1189588,43436.11
T1189589,43436.11
T1189590,43436.11
T1189591,43436.11
T1189592,43436.11
T1189593,43436.11
T1189594,43436.11
T1189595,43436.11
T1189596,43436.254
T1189597,43436.11
T1189598,43436.11
T1189599,43436.11
T1189600,43436.11
T1189601,43436.254
T1189602,43436.11
T1189603,43436.254
T1189604,43436.254
T1189605,43436.254
T1189606,43436.254
T1189607,43436.11
T1189608,43436.11
T1189609,43436.11
T1189610,43436.11
T1189611,43436.11
T1189612,43436.11
T1189613,43436.11
T1189614,43436.11
T1189615,43436.11
T1189616,43436.11
T1189617,43436.11
T1189618,43436.11
T1189619,43436.11
T1189620,43436.11
T1189621,43436.11
T1189622,43436.11
T1189623,43436.11
T1189624,43436.254
T1189625,43436.11
T1189626,43436.11
T1189627,43436.11
T1189628,43436.11
T1189629,43436.11
T1189630,43436.11
T1189631,43436.11
T1189632,43436.11
T1189633,43436.11
T1189634,43436.11
T1189635,43436.254
T1189636,43436.11
T1189637,43436.254
T1189638,43436.11
T1189639,43436.11
T1189640,43436.11
T1189641,43436.11
T1189642,43436.254
T1189643,43436.11
T1189644,43436.11
T1189645,43436.11
T1189646,43436.11
T1189647,43436.11
T1189648,43436.11
T1189649,43436.254
T1189650,43436.11
T1189651,43436.11
T1189652,43436.11
T1189653,43436.11
T1189654,43436.11
T1189655,43436.254
T1189656,43436.11
T1189657,43436.11
T1189658,43436.11
T1189659,43436.11
T1189660,43436.11
T1189661,43436.11
T1189662,43436.11
T1189663,43436.11
T1189664,43436.11
T1189665,43436.11
T1189666,43436.11
T1189667,43436.254
T1189668,43436.11
T1189669,43436.11
T1189670,43436.11
T1189671,43436.11
T1189672,43436.11
T1189673,43436.11
T1189674,43436.11
T1189675,43436.11
T1189676,43436.11
T1189677,43436.11
T1189678,43436.11
T1189679,43436.11
T1189680,43436.11
T1189681,43436.11
T1189682,43436.11
T1189683,43436.11
T1189684,43436.11
T1189685,43436.11
T1189686,43436.11
T1189687,43436.11
T1189688,43436.254
T1189689,43436.11
T1189690,43436.11
T1189691,43436.11
T1189692,43436.254
T1189693,43436.11
T1189694,43436.11
T1189695,43436.11
T1189696,43436.11
T1189697,43436.11
T1189698,43436.11
T1189699,43436.11
T1189700,43436.11
T1189701,43436.11
T1189702,43436.254
T1189703,43436.11
T1189704,43436.11
T1189705,43436.11
T1189706,43436.11
T1189707,43436.11
T1189708,43436.11
T1189709,43436.254
T1189710,43436.11
T1189711,43436.11
T1189712,43436.11
T1189713,43436.11
T1189714,43436.11
T1189715,43436.11
T1189716,43436.11
T1189717,43436.11
T1189718,43436.11
T1189719,43436.11
T1189720,43436.11
T1189721,43436.11
T1189722,43436.11
T1189723,43436.11
T1189724,43436.254
T1189725,43436.11
T1189726,43436.11
T1189727,43436.11
T1189728,43436.11
T1189729,43436.11
T1189730,43436.11
T1189731,43436.11
T1189732,43436.11
T1189733,43436.11
T1189734,43436.11
T1189735,43436.11
T1189736,43436.11
T1189737,43436.254
T1189738,43436.11
