,ID,Sales
356,T1188697,-0.5451987
357,T1188698,0.51812917
358,T1188699,0.50986356
359,T1188700,-0.067811936
360,T1188701,-0.87663174
361,T1188702,1.3268342
362,T1188703,-0.9159117
363,T1188704,-0.3648923
364,T1188705,0.49062097
365,T1188706,0.65616035
366,T1188707,-0.4273141
367,T1188708,-0.9786233
368,T1188709,0.2233217
369,T1188710,0.65616035
370,T1188711,-0.12157211
371,T1188712,-0.6875402
372,T1188713,0.65616035
373,T1188714,-0.4103577
374,T1188715,-0.6259359
375,T1188716,-1.1397378
376,T1188717,0.65616035
377,T1188718,-0.34314972
378,T1188719,-0.34314972
379,T1188720,-1.1639936
380,T1188721,-0.8587228
381,T1188722,0.65616035
382,T1188723,0.65616035
383,T1188724,-1.1397378
384,T1188725,-0.4103577
385,T1188726,0.16823919
386,T1188727,-0.3461271
387,T1188728,0.23715505
388,T1188729,-0.34314972
389,T1188730,0.034043312
390,T1188731,0.52930164
391,T1188732,-0.6419025
392,T1188733,0.26496843
393,T1188734,0.65616035
394,T1188735,-1.1639936
395,T1188736,-0.93392265
396,T1188737,-0.6259359
397,T1188738,-1.189838
398,T1188739,-0.4103577
399,T1188740,-0.4103577
400,T1188741,-0.4103577
401,T1188742,0.26522332
402,T1188743,-0.4103577
403,T1188744,-0.12157211
404,T1188745,0.52930164
405,T1188746,0.042430103
406,T1188747,-0.3461271
407,T1188748,0.16269986
408,T1188749,-0.6259359
409,T1188750,-0.6419025
410,T1188751,0.65616035
411,T1188752,-1.0427833
412,T1188753,0.65616035
413,T1188754,-0.34314972
414,T1188755,0.3084478
415,T1188756,-0.3461271
416,T1188757,-0.4273141
417,T1188758,0.6769397
418,T1188759,0.65616035
419,T1188760,0.034043312
420,T1188761,-0.4103577
421,T1188762,0.52930164
422,T1188763,0.16269986
423,T1188764,-1.0427833
424,T1188765,0.16823919
425,T1188766,-0.3461271
426,T1188767,-0.34314972
427,T1188768,-0.6875402
428,T1188769,-0.71470106
429,T1188770,0.52930164
430,T1188771,0.16269986
431,T1188772,-0.34314972
432,T1188773,0.65616035
433,T1188774,-0.12157211
434,T1188775,-0.4103577
435,T1188776,-0.75680196
436,T1188777,-0.9786233
437,T1188778,-1.1397378
438,T1188779,0.16269986
439,T1188780,0.17012973
440,T1188781,-0.34314972
441,T1188782,0.272735
442,T1188783,-0.6259359
443,T1188784,-0.9551017
444,T1188785,-0.64056534
445,T1188786,0.16269986
446,T1188787,-0.12157211
447,T1188788,-0.4103577
448,T1188789,-1.1639936
449,T1188790,-0.718125
450,T1188791,-0.3461271
451,T1188792,-0.71470106
452,T1188793,0.2233217
453,T1188794,-0.3461271
454,T1188795,-0.18245584
455,T1188796,-0.64056534
456,T1188797,0.6769397
457,T1188798,-0.12157211
458,T1188799,-0.8587228
459,T1188800,1.6294842
460,T1188801,-0.7628467
461,T1188802,-0.9714942
462,T1188803,-0.6419025
463,T1188804,-0.7628467
464,T1188805,-0.34314972
465,T1188806,-0.6419025
466,T1188807,-0.6259359
467,T1188808,-0.3461271
468,T1188809,0.26496843
469,T1188810,-1.004772
470,T1188811,-0.75680196
471,T1188812,-0.3461271
472,T1188813,-0.9551017
473,T1188814,-0.34314972
474,T1188815,-0.88793945
475,T1188816,-0.3461271
476,T1188817,-0.3461271
477,T1188818,-0.6259359
478,T1188819,0.43125802
479,T1188820,0.042430103
480,T1188821,-0.6419025
481,T1188822,0.24255277
482,T1188823,0.65616035
483,T1188824,0.6769397
484,T1188825,0.16269986
485,T1188826,0.23715505
486,T1188827,-0.4273141
487,T1188828,-0.34314972
488,T1188829,-0.3461271
489,T1188830,-1.1397378
490,T1188831,0.16269986
491,T1188832,-0.3461271
492,T1188833,0.034043312
493,T1188834,-0.88793945
494,T1188835,-0.34314972
495,T1188836,-0.93392265
496,T1188837,-0.094172865
497,T1188838,-0.7108927
498,T1188839,-1.1397378
499,T1188840,-1.004772
500,T1188841,0.17012973
501,T1188842,-0.3461271
502,T1188843,-0.4103577
503,T1188844,0.24255277
504,T1188845,-0.12157211
505,T1188846,-0.6419025
506,T1188847,0.042430103
507,T1188848,-0.3461271
508,T1188849,-0.6259359
509,T1188850,0.272735
510,T1188851,0.23715505
511,T1188852,0.16269986
512,T1188853,-0.3461271
513,T1188854,-0.4103577
514,T1188855,-0.34314972
515,T1188856,-0.71470106
516,T1188857,0.034043312
517,T1188858,0.16269986
518,T1188859,0.16823919
519,T1188860,0.26496843
520,T1188861,-0.3461271
521,T1188862,-0.64056534
522,T1188863,-1.189838
523,T1188864,0.16269986
524,T1188865,-0.4103577
525,T1188866,-0.4273141
526,T1188867,-0.34314972
527,T1188868,-0.4273141
528,T1188869,-0.93392265
529,T1188870,-0.93392265
530,T1188871,0.17012973
531,T1188872,-0.6419025
532,T1188873,-0.3461271
533,T1188874,-0.3461271
534,T1188875,0.52930164
535,T1188876,-0.34314972
536,T1188877,-0.4273141
537,T1188878,-0.4273141
538,T1188879,-0.7108927
539,T1188880,0.65616035
540,T1188881,-0.4103577
541,T1188882,0.65616035
542,T1188883,0.26496843
543,T1188884,0.52930164
544,T1188885,-0.12157211
545,T1188886,-0.6875402
546,T1188887,-0.78774023
547,T1188888,-0.64056534
548,T1188889,-1.0427833
549,T1188890,0.26496843
550,T1188891,-0.93392265
551,T1188892,-0.3461271
552,T1188893,-1.004772
553,T1188894,2.1981602
554,T1188895,-0.3461271
555,T1188896,-0.77957284
556,T1188897,-0.4273141
557,T1188898,2.320087
558,T1188899,-0.34314972
559,T1188900,-0.4273141
560,T1188901,-0.4273141
561,T1188902,0.52930164
562,T1188903,0.6769397
563,T1188904,0.16823919
564,T1188905,-0.6875402
565,T1188906,-0.34314972
566,T1188907,-0.8587228
567,T1188908,-0.3461271
568,T1188909,0.65616035
569,T1188910,-0.3461271
570,T1188911,0.272735
571,T1188912,0.65616035
572,T1188913,2.211276
573,T1188914,-0.34314972
574,T1188915,-0.9551017
575,T1188916,-0.34314972
576,T1188917,0.3084478
577,T1188918,-1.004772
578,T1188919,0.31868914
579,T1188920,-0.3461271
580,T1188921,0.16269986
581,T1188922,-0.8587228
582,T1188923,-0.12157211
583,T1188924,-0.34314972
584,T1188925,-1.1397378
585,T1188926,0.43125802
586,T1188927,0.52930164
587,T1188928,0.72994024
588,T1188929,-0.4103577
589,T1188930,0.6769397
590,T1188931,-0.7628467
591,T1188932,1.6294842
592,T1188933,-0.6419025
593,T1188934,-0.3461271
594,T1188935,-1.004772
595,T1188936,-0.18245584
596,T1188937,-0.64056534
597,T1188938,-0.6259359
598,T1188939,0.042430103
599,T1188940,-0.12157211
600,T1188941,0.52930164
601,T1188942,-0.6419025
602,T1188943,-0.4273141
603,T1188944,0.24255277
604,T1188945,0.6769397
605,T1188946,0.16269986
606,T1188947,-0.8587228
607,T1188948,-1.0427833
608,T1188949,0.24255277
609,T1188950,-0.4273141
610,T1188951,0.2233217
611,T1188952,-0.6875402
612,T1188953,-0.93392265
613,T1188954,-0.3461271
614,T1188955,0.80783045
615,T1188956,0.11557387
616,T1188957,-0.34314972
617,T1188958,0.16269986
618,T1188959,2.320087
619,T1188960,0.52930164
620,T1188961,0.26496843
621,T1188962,-0.3461271
622,T1188963,0.65616035
623,T1188964,-0.3461271
624,T1188965,0.6769397
625,T1188966,-0.6419025
626,T1188967,-0.3461271
627,T1188968,0.6769397
628,T1188969,0.24255277
629,T1188970,0.65616035
630,T1188971,-0.12157211
631,T1188972,-0.92399323
632,T1188973,-0.34314972
633,T1188974,2.1981602
634,T1188975,0.65616035
635,T1188976,-0.34314972
636,T1188977,0.042430103
637,T1188978,-1.1397378
638,T1188979,0.6769397
639,T1188980,0.65616035
640,T1188981,-0.4273141
641,T1188982,-0.3461271
642,T1188983,0.034043312
643,T1188984,-0.34314972
644,T1188985,-0.9551017
645,T1188986,0.044698834
646,T1188987,0.24255277
647,T1188988,0.65616035
648,T1188989,-0.4103577
649,T1188990,0.034043312
650,T1188991,-0.7108927
651,T1188992,-0.34314972
652,T1188993,-0.64056534
653,T1188994,-0.78774023
654,T1188995,-1.0427833
655,T1188996,1.203454
656,T1188997,-0.34314972
657,T1188998,0.26522332
658,T1188999,-0.93392265
659,T1189000,-0.8587228
660,T1189001,-0.4103577
661,T1189002,-0.7108927
662,T1189003,0.65616035
663,T1189004,0.43125802
664,T1189005,-1.1397378
665,T1189006,-0.75680196
666,T1189007,-0.3461271
667,T1189008,0.65616035
668,T1189009,-0.9551017
669,T1189010,-0.64056534
670,T1189011,0.65616035
671,T1189012,0.65616035
672,T1189013,-0.64056534
673,T1189014,-0.53114486
674,T1189015,-0.82356083
675,T1189016,0.65616035
676,T1189017,-0.34314972
677,T1189018,-0.64056534
678,T1189019,-0.4103577
679,T1189020,0.034043312
680,T1189021,0.2233217
681,T1189022,-0.6419025
682,T1189023,-0.4103577
683,T1189024,-0.6259359
684,T1189025,-0.6875402
685,T1189026,0.65616035
686,T1189027,-0.4103577
687,T1189028,0.52930164
688,T1189029,-1.1639936
689,T1189030,-0.64056534
690,T1189031,0.16269986
691,T1189032,-0.88793945
692,T1189033,-0.4273141
693,T1189034,0.6769397
694,T1189035,-0.64056534
695,T1189036,0.16269986
696,T1189037,-0.64056534
697,T1189038,-0.3461271
698,T1189039,-0.4103577
699,T1189040,-0.77957284
700,T1189041,0.16269986
701,T1189042,0.26496843
702,T1189043,0.16269986
703,T1189044,-0.4273141
704,T1189045,0.65616035
705,T1189046,-0.82356083
706,T1189047,0.23715505
707,T1189048,-0.34314972
708,T1189049,0.042430103
709,T1189050,-0.6419025
710,T1189051,-0.34314972
711,T1189052,0.042430103
712,T1189053,-0.3461271
713,T1189054,0.65616035
714,T1189055,0.52930164
715,T1189056,-0.18245584
716,T1189057,-0.4273141
717,T1189058,0.65616035
718,T1189059,0.16269986
719,T1189060,-0.3461271
720,T1189061,2.1981602
721,T1189062,-0.3461271
722,T1189063,0.65616035
723,T1189064,-0.4103577
724,T1189065,0.23715505
725,T1189066,-0.4103577
726,T1189067,-0.4273141
727,T1189068,-0.6419025
728,T1189069,-0.64056534
729,T1189070,0.16269986
730,T1189071,-0.7139864
731,T1189072,-0.379673
732,T1189073,0.6681733
733,T1189074,-0.8796525
734,T1189075,-0.3775596
735,T1189076,0.8783974
736,T1189077,-0.73905337
737,T1189078,-0.46502668
738,T1189079,0.054142088
739,T1189080,-0.71373475
740,T1189081,0.7508943
741,T1189082,0.1907569
742,T1189083,0.8783974
743,T1189084,-0.7175242
744,T1189085,-0.3775596
745,T1189086,-0.43893844
746,T1189087,-0.43893844
747,T1189088,-0.12405896
748,T1189089,-0.379673
749,T1189090,-0.3775596
750,T1189091,-0.43893844
751,T1189092,-0.3775596
752,T1189093,-0.3775596
753,T1189094,-1.0014837
754,T1189095,0.8783974
755,T1189096,0.69643843
756,T1189097,-0.46502668
757,T1189098,-0.7733184
758,T1189099,-0.46502668
759,T1189100,0.7508943
760,T1189101,-0.71373475
761,T1189102,-0.12405896
762,T1189103,-0.43893844
763,T1189104,0.8783974
764,T1189105,1.1063845
765,T1189106,-0.56945026
766,T1189107,0.054142088
767,T1189108,-0.379673
768,T1189109,0.81939363
769,T1189110,0.22626889
770,T1189111,-0.46502668
771,T1189112,-0.3775596
772,T1189113,-1.0147505
773,T1189114,-0.73905337
774,T1189115,-0.46502668
775,T1189116,0.6681733
776,T1189117,-0.73905337
777,T1189118,-0.46502668
778,T1189119,-1.0014837
779,T1189120,-0.12405896
780,T1189121,-1.0797124
781,T1189122,0.22626889
782,T1189123,-0.71373475
783,T1189124,-0.3775596
784,T1189125,-0.379673
785,T1189126,-0.7139864
786,T1189127,0.25369072
787,T1189128,1.6355375
788,T1189129,-0.379673
789,T1189130,-0.379673
790,T1189131,0.7508943
791,T1189132,-0.034545958
792,T1189133,-0.8796525
793,T1189134,0.22626889
794,T1189135,-0.46502668
795,T1189136,0.25131658
796,T1189137,-0.9627905
797,T1189138,-0.379673
798,T1189139,-0.81063545
799,T1189140,0.50447494
800,T1189141,0.18614629
801,T1189142,1.8805416
802,T1189143,-0.7139864
803,T1189144,-0.23295844
804,T1189145,-0.7175242
805,T1189146,-1.1861719
806,T1189147,0.054142088
807,T1189148,-0.43893844
808,T1189149,0.7513147
809,T1189150,-0.3775596
810,T1189151,-0.3775596
811,T1189152,0.36244935
812,T1189153,1.6355375
813,T1189154,1.6355375
814,T1189155,0.054142088
815,T1189156,0.6681733
816,T1189157,-0.3775596
817,T1189158,0.6293336
818,T1189159,-0.3775596
819,T1189160,-0.9906713
820,T1189161,-0.21028906
821,T1189162,-0.379673
822,T1189163,-1.0797124
823,T1189164,-0.43893844
824,T1189165,-0.43893844
825,T1189166,-0.7139864
826,T1189167,-0.46502668
827,T1189168,0.22626889
828,T1189169,-0.70473564
829,T1189170,-0.3775596
830,T1189171,-0.9906713
831,T1189172,2.2476954
832,T1189173,0.6681733
833,T1189174,-0.8796525
834,T1189175,0.22626889
835,T1189176,-0.3775596
836,T1189177,-0.034545958
837,T1189178,-0.7139864
838,T1189179,-0.3775596
839,T1189180,-0.379673
840,T1189181,-0.7139864
841,T1189182,0.6681733
842,T1189183,-0.379673
843,T1189184,-0.9906713
844,T1189185,-0.71373475
845,T1189186,0.22626889
846,T1189187,0.05840969
847,T1189188,-0.3775596
848,T1189189,0.860785
849,T1189190,0.2569857
850,T1189191,0.8783974
851,T1189192,0.8783974
852,T1189193,-0.379673
853,T1189194,-0.43893844
854,T1189195,0.8783974
855,T1189196,-0.43893844
856,T1189197,0.2569857
857,T1189198,0.1907569
858,T1189199,-0.3775596
859,T1189200,-0.71373475
860,T1189201,0.049387217
861,T1189202,-0.034545958
862,T1189203,-0.43893844
863,T1189204,0.8783974
864,T1189205,0.18614629
865,T1189206,-0.7175242
866,T1189207,-0.379673
867,T1189208,-0.21028906
868,T1189209,0.8783974
869,T1189210,0.18614629
870,T1189211,-0.12405896
871,T1189212,0.8783974
872,T1189213,-1.0014837
873,T1189214,0.18614629
874,T1189215,0.8783974
875,T1189216,-0.3775596
876,T1189217,1.1063845
877,T1189218,0.049387217
878,T1189219,-0.3775596
879,T1189220,0.22812018
880,T1189221,0.049387217
881,T1189222,-0.93402076
882,T1189223,0.6839934
883,T1189224,-0.23295844
884,T1189225,-0.9627905
885,T1189226,0.6681733
886,T1189227,-1.1861719
887,T1189228,0.22812018
888,T1189229,-1.1861719
889,T1189230,0.8783974
890,T1189231,0.374543
891,T1189232,-0.7175242
892,T1189233,-0.43893844
893,T1189234,0.81939363
894,T1189235,-0.9006393
895,T1189236,0.8783974
896,T1189237,-0.379673
897,T1189238,-0.46502668
898,T1189239,-0.379673
899,T1189240,0.30847654
900,T1189241,-0.379673
901,T1189242,0.30847654
902,T1189243,-1.1861719
903,T1189244,-1.1861719
904,T1189245,0.34993124
905,T1189246,-0.43893844
906,T1189247,-1.0797124
907,T1189248,-0.3775596
908,T1189249,0.8783974
909,T1189250,0.8783974
910,T1189251,-1.1861719
911,T1189252,0.049387217
912,T1189253,0.6681733
913,T1189254,0.2569857
914,T1189255,0.860785
915,T1189256,-1.134679
916,T1189257,-0.7175242
917,T1189258,1.6355375
918,T1189259,-0.43893844
919,T1189260,-0.13656887
920,T1189261,0.22626889
921,T1189262,0.049387217
922,T1189263,0.25369072
923,T1189264,0.054142088
924,T1189265,-1.1861719
925,T1189266,2.338645
926,T1189267,0.8783974
927,T1189268,-0.6526628
928,T1189269,-0.46502668
929,T1189270,-0.379673
930,T1189271,-0.052041143
931,T1189272,-0.43893844
932,T1189273,0.6681733
933,T1189274,-0.3775596
934,T1189275,0.6681733
935,T1189276,0.6681733
936,T1189277,0.22812018
937,T1189278,-0.19627237
938,T1189279,-0.82181704
939,T1189280,-0.379673
940,T1189281,-1.1314201
941,T1189282,-0.46502668
942,T1189283,-0.70473564
943,T1189284,0.7508943
944,T1189285,-0.71373475
945,T1189286,-0.379673
946,T1189287,-0.379673
947,T1189288,0.8783974
948,T1189289,1.6355375
949,T1189290,-0.6526628
950,T1189291,0.22626889
951,T1189292,0.25369072
952,T1189293,-0.12405896
953,T1189294,-0.80994713
954,T1189295,-1.0797124
955,T1189296,0.36244935
956,T1189297,-0.379673
957,T1189298,0.7508943
958,T1189299,-0.379673
959,T1189300,0.049387217
960,T1189301,-0.9906713
961,T1189302,-0.3775596
962,T1189303,-0.3775596
963,T1189304,-0.71373475
964,T1189305,-1.134679
965,T1189306,-0.12405896
966,T1189307,-0.71373475
967,T1189308,-0.43893844
968,T1189309,2.338645
969,T1189310,-0.3775596
970,T1189311,0.7508943
971,T1189312,-1.1314201
972,T1189313,2.1832094
973,T1189314,1.6355375
974,T1189315,2.338645
975,T1189316,-1.1861719
976,T1189317,0.2569857
977,T1189318,0.8783974
978,T1189319,0.25369072
979,T1189320,-0.3775596
980,T1189321,0.8783974
981,T1189322,-0.7733184
982,T1189323,-0.7175242
983,T1189324,0.22812018
984,T1189325,-1.0797124
985,T1189326,-0.3775596
986,T1189327,-0.46502668
987,T1189328,-0.12405896
988,T1189329,0.7513147
989,T1189330,0.30847654
990,T1189331,-0.7175242
991,T1189332,0.22626889
992,T1189333,0.00882861
993,T1189334,-0.379673
994,T1189335,0.049387217
995,T1189336,-0.7175242
996,T1189337,-0.7175242
997,T1189338,-0.9006393
998,T1189339,-0.9627905
999,T1189340,-0.3775596
1000,T1189341,0.2569857
1001,T1189342,0.7508943
1002,T1189343,-0.9627905
1003,T1189344,-0.43893844
1004,T1189345,0.22626889
1005,T1189346,-0.3775596
1006,T1189347,-0.43893844
1007,T1189348,-0.43893844
1008,T1189349,0.8783974
1009,T1189350,-0.7139864
1010,T1189351,0.81939363
1011,T1189352,-0.43893844
1012,T1189353,-0.379673
1013,T1189354,-0.7733184
1014,T1189355,0.7508943
1015,T1189356,0.8783974
1016,T1189357,-0.7175242
1017,T1189358,0.8783974
1018,T1189359,2.338645
1019,T1189360,2.2476954
1020,T1189361,0.6293336
1021,T1189362,-0.8796525
1022,T1189363,1.8945937
1023,T1189364,-0.70473564
1024,T1189365,-0.12405896
1025,T1189366,-0.80994713
1026,T1189367,-0.71373475
1027,T1189368,-0.3775596
1028,T1189369,-0.8564137
1029,T1189370,-0.3775596
