,ID,Sales
745,T1189086,31365.753794223623
746,T1189087,34386.56982415281
747,T1189088,34171.16063278101
748,T1189089,32712.14554371605
749,T1189090,32589.975785940223
750,T1189091,35016.90103297534
751,T1189092,32657.203351469387
752,T1189093,34408.34287343424
753,T1189094,25622.7931299868
754,T1189095,56465.62705295559
755,T1189096,40146.89834974016
756,T1189097,33591.652685557616
757,T1189098,25393.89069924315
758,T1189099,27459.224830314964
759,T1189100,48264.12863846129
760,T1189101,28993.813440494003
761,T1189102,34675.03690951942
762,T1189103,32740.801602791365
763,T1189104,66724.97415878186
764,T1189105,45949.26843581691
765,T1189106,29100.517279127434
766,T1189107,38124.10824360195
767,T1189108,35442.38961203862
768,T1189109,43743.60144156403
769,T1189110,46651.111741022476
770,T1189111,33297.71617741035
771,T1189112,31000.546762468337
772,T1189113,21255.442598338363
773,T1189114,25544.90749945014
774,T1189115,33550.938348569165
775,T1189116,46310.186453224786
776,T1189117,25018.507200637214
777,T1189118,30746.956400472736
778,T1189119,24238.177232882015
779,T1189120,36908.41894960541
780,T1189121,20633.581905439733
781,T1189122,59548.319056005545
782,T1189123,31804.456448671186
783,T1189124,32054.718347650673
784,T1189125,34610.7147500143
785,T1189126,26230.99943773683
786,T1189127,45911.016220085854
787,T1189128,61543.73658230986
788,T1189129,30674.186511830507
789,T1189130,31663.678621137038
790,T1189131,54281.96656609678
791,T1189132,29915.244644744904
792,T1189133,24424.975191973565
793,T1189134,45788.41077852306
794,T1189135,39048.3707866287
795,T1189136,36553.303429651045
796,T1189137,25001.41933060209
797,T1189138,33706.167421172606
798,T1189139,26546.18187537414
799,T1189140,51278.48463610965
800,T1189141,42195.13111899334
801,T1189142,65742.03773772228
802,T1189143,27804.063372305965
803,T1189144,32457.082582176074
804,T1189145,28211.582765975385
805,T1189146,19145.505375360965
806,T1189147,37489.419854996886
807,T1189148,38087.987049991534
808,T1189149,45531.914722804184
809,T1189150,34093.52383637091
810,T1189151,33379.23666832733
811,T1189152,43224.233896491125
812,T1189153,53581.10506193608
813,T1189154,57966.51905975512
814,T1189155,38990.53647052657
815,T1189156,45405.342771957745
816,T1189157,34125.39014766629
817,T1189158,46842.74309844919
818,T1189159,30304.780452626674
819,T1189160,26975.311031819165
820,T1189161,37283.70874316344
821,T1189162,33092.0094654874
822,T1189163,20222.588048555095
823,T1189164,38967.62073289321
824,T1189165,38124.85403053759
825,T1189166,27431.991175833602
826,T1189167,34828.078240847295
827,T1189168,37073.682924480345
828,T1189169,26548.600900488967
829,T1189170,31219.547488367094
830,T1189171,27780.113003863236
831,T1189172,76680.61215359972
832,T1189173,48393.139156793375
833,T1189174,22586.01943323995
834,T1189175,46441.94001508233
835,T1189176,34614.761579206424
836,T1189177,30780.32510871746
837,T1189178,26190.23033854808
838,T1189179,31219.547488367094
839,T1189180,31356.306598207495
840,T1189181,26860.31313232896
841,T1189182,45917.67286917507
842,T1189183,33092.0094654874
843,T1189184,27033.49399002014
844,T1189185,28368.893480538245
845,T1189186,39876.688258922295
846,T1189187,39759.075601478784
847,T1189188,31998.10923269814
848,T1189189,45998.32947080958
849,T1189190,45012.43002757645
850,T1189191,69936.03288665734
851,T1189192,53459.62771236245
852,T1189193,37062.90345621333
853,T1189194,32505.25653065067
854,T1189195,45466.24371812524
855,T1189196,28712.612974238793
856,T1189197,39314.66534170988
857,T1189198,40874.86864075853
858,T1189199,32621.603892190058
859,T1189200,25516.381350279975
860,T1189201,38789.3054222615
861,T1189202,31555.444470594914
862,T1189203,30640.709375759423
863,T1189204,49859.910547913496
864,T1189205,40805.09255599378
865,T1189206,30795.63241690021
866,T1189207,31616.850806719147
867,T1189208,34253.47861970579
868,T1189209,54884.16945436481
869,T1189210,36378.42035360407
870,T1189211,37713.775652287244
871,T1189212,54437.57226340464
872,T1189213,24442.424735638633
873,T1189214,41548.46505066517
874,T1189215,54584.39934073315
875,T1189216,36265.43193366755
876,T1189217,45084.25699650969
877,T1189218,37172.22207368127
878,T1189219,32213.34607603444
879,T1189220,46325.69768620645
880,T1189221,34197.353391454795
881,T1189222,24857.086347350258
882,T1189223,45209.83721774608
883,T1189224,35514.17757330085
884,T1189225,23153.415252856605
885,T1189226,47437.88326831245
886,T1189227,16832.89146187945
887,T1189228,44612.650248353675
888,T1189229,13965.248419364778
889,T1189230,80135.79671713409
890,T1189231,45856.78477873607
891,T1189232,28214.971326428615
892,T1189233,37325.796989690294
893,T1189234,46277.30265225621
894,T1189235,22392.921059674307
895,T1189236,55356.40875351623
896,T1189237,34824.07723830478
897,T1189238,27189.027570858336
898,T1189239,31309.613117385787
899,T1189240,44221.41025730324
900,T1189241,34073.363172906946
901,T1189242,47718.09506136837
902,T1189243,21396.764923753835
903,T1189244,20491.37342646226
904,T1189245,43897.087918777805
905,T1189246,32823.8574107135
906,T1189247,19692.91858559104
907,T1189248,38359.0854747325
908,T1189249,57476.44670488163
909,T1189250,50158.60320964265
910,T1189251,18804.59237161491
911,T1189252,40090.14272100605
912,T1189253,49330.378316177936
913,T1189254,47716.367643672886
914,T1189255,46121.97754934222
915,T1189256,22117.231042332496
916,T1189257,26422.143584376576
917,T1189258,54046.21956050394
918,T1189259,30591.13181967381
919,T1189260,33416.60679973
920,T1189261,41687.66147731743
921,T1189262,39976.49905813839
922,T1189263,44355.87140253407
923,T1189264,33013.95895915272
924,T1189265,18570.191373938564
925,T1189266,78254.34413480549
926,T1189267,51023.420228677656
927,T1189268,28786.829584834853
928,T1189269,28932.768575713144
929,T1189270,36618.233296436905
930,T1189271,35649.64515210665
931,T1189272,30316.131657364942
