ID,Sales
T1188566,69465.04
T1188567,72533.71
T1188568,34771.45
T1188569,58664.035
T1188570,52209.883
T1188571,47839.28
T1188572,103850.234
T1188573,50766.11
T1188574,52209.883
T1188575,58664.035
T1188576,103850.234
T1188577,54754.61
T1188578,50766.11
T1188579,54089.918
T1188580,54089.918
T1188581,50067.383
T1188582,42638.477
T1188583,46886.242
T1188584,41736.55
T1188585,101773.875
T1188586,54754.61
T1188587,72533.71
T1188588,46886.242
T1188589,42464.15
T1188590,58664.035
T1188591,46390.242
T1188592,32055.68
T1188593,34770.61
T1188594,103850.234
T1188595,50067.383
T1188596,52209.883
T1188597,101773.875
T1188598,103850.234
T1188599,63313.36
T1188600,46886.242
T1188601,67178.125
T1188602,39309.453
T1188603,85321.516
T1188604,58664.035
T1188605,72533.71
T1188606,42638.477
T1188607,79331.06
T1188608,69465.04
T1188609,39309.453
T1188610,89916.94
T1188611,46191.97
T1188612,69921.34
T1188613,72533.71
T1188614,96548.81
T1188615,50766.11
T1188616,93735.695
T1188617,46191.97
T1188618,85833.24
T1188619,34771.45
T1188620,58664.035
T1188621,50067.383
T1188622,54089.918
T1188623,72533.71
T1188624,35221.754
T1188625,89916.94
T1188626,54089.918
T1188627,54089.918
T1188628,67178.125
T1188629,50067.383
T1188630,52209.883
T1188631,46191.97
T1188632,63798.414
T1188633,54754.61
T1188634,46886.242
T1188635,69465.04
T1188636,47839.28
T1188637,72533.71
T1188638,50766.11
T1188639,103850.234
T1188640,35221.754
T1188641,54089.918
T1188642,62208.11
T1188643,63798.414
T1188644,39309.453
T1188645,45253.473
T1188646,50067.383
T1188647,50766.11
T1188648,52209.883
T1188649,39309.453
T1188650,42903.02
T1188651,50067.383
T1188652,73229.086
T1188653,72533.71
T1188654,58664.035
T1188655,46390.242
T1188656,78868.85
T1188657,67178.125
T1188658,63798.414
T1188659,73674.516
T1188660,50067.383
T1188661,96548.81
T1188662,103850.234
T1188663,54754.61
T1188664,34770.61
T1188665,58664.035
T1188666,78043.77
T1188667,58664.035
T1188668,103850.234
T1188669,103850.234
T1188670,103850.234
T1188671,103850.234
T1188672,103850.234
T1188673,96548.81
T1188674,52209.883
T1188675,72533.71
T1188676,52209.883
T1188677,42638.477
T1188678,50355.336
T1188679,96548.81
T1188680,35221.754
T1188681,42638.477
T1188682,82059.73
T1188683,69465.04
T1188684,35221.754
T1188685,103850.234
T1188686,54754.61
T1188687,72533.71
T1188688,46886.242
T1188689,72533.71
T1188690,54754.61
T1188691,82364.47
T1188692,52209.883
T1188693,103850.234
T1188694,36257.02
T1188695,46191.97
T1188696,75166.58
T1188697,50067.383
T1188698,103850.234
T1188699,89916.94
T1188700,76687.65
T1188701,43179.945
T1188702,73229.086
T1188703,46390.242
T1188704,54089.918
T1188705,93735.695
T1188706,89903.03
T1188707,46790.27
T1188708,30257.242
T1188709,69798.71
T1188710,89903.03
T1188711,55846.43
T1188712,39295.727
T1188713,89903.03
T1188714,47623.863
T1188715,42140.703
T1188716,26905.074
T1188717,89903.03
T1188718,49873.285
T1188719,49873.285
T1188720,27779.605
T1188721,28693.715
T1188722,89903.03
T1188723,89903.03
T1188724,26905.074
T1188725,47623.863
T1188726,65954.695
T1188727,45254.254
T1188728,70049.234
T1188729,49873.285
T1188730,59658.277
T1188731,78928.14
T1188732,42953.58
T1188733,72312.305
T1188734,89903.03
T1188735,27779.605
T1188736,36434.293
T1188737,42140.703
T1188738,28434.943
T1188739,47623.863
T1188740,47623.863
T1188741,47623.863
T1188742,66423.72
T1188743,47623.863
T1188744,55846.43
T1188745,78928.14
T1188746,60021.867
T1188747,45254.254
T1188748,63032.594
T1188749,42140.703
T1188750,42953.58
T1188751,89903.03
T1188752,27189.445
T1188753,89903.03
T1188754,49873.285
T1188755,60221.324
T1188756,45254.254
T1188757,46790.27
T1188758,76347.79
T1188759,89903.03
T1188760,59658.277
T1188761,47623.863
T1188762,78928.14
T1188763,63032.594
T1188764,27189.445
T1188765,65954.695
T1188766,45254.254
T1188767,49873.285
T1188768,39295.727
T1188769,39464.906
T1188770,78928.14
T1188771,63032.594
T1188772,49873.285
T1188773,89903.03
T1188774,55846.43
T1188775,47623.863
T1188776,35184.324
T1188777,30257.242
T1188778,26905.074
T1188779,63032.594
T1188780,63681.14
T1188781,49873.285
T1188782,61829.996
T1188783,42140.703
T1188784,32294.18
T1188785,40116.457
T1188786,63032.594
T1188787,55846.43
T1188788,47623.863
T1188789,27779.605
T1188790,41310.785
T1188791,45254.254
T1188792,39464.906
T1188793,69798.71
T1188794,45254.254
T1188795,54441.97
T1188796,40116.457
T1188797,76347.79
T1188798,55846.43
T1188799,28693.715
T1188800,84300.24
T1188801,35971.566
T1188802,36009.344
T1188803,42953.58
T1188804,35971.566
T1188805,49873.285
T1188806,42953.58
T1188807,42140.703
T1188808,45254.254
T1188809,72312.305
T1188810,35748.676
T1188811,35184.324
T1188812,45254.254
T1188813,32294.18
T1188814,49873.285
T1188815,34983.402
T1188816,45254.254
T1188817,45254.254
T1188818,42140.703
T1188819,79957.4
T1188820,60021.867
T1188821,42953.58
T1188822,58645.043
T1188823,89903.03
T1188824,76347.79
T1188825,63032.594
T1188826,70049.234
T1188827,46790.27
T1188828,49873.285
T1188829,45254.254
T1188830,26905.074
T1188831,63032.594
T1188832,45254.254
T1188833,59658.277
T1188834,34983.402
T1188835,49873.285
T1188836,36434.293
T1188837,54983.734
T1188838,38455.605
T1188839,26905.074
T1188840,35748.676
T1188841,63681.14
T1188842,45254.254
T1188843,47623.863
T1188844,58645.043
T1188845,55846.43
T1188846,42953.58
T1188847,60021.867
T1188848,45254.254
T1188849,42140.703
T1188850,61829.996
T1188851,70049.234
T1188852,63032.594
T1188853,45254.254
T1188854,47623.863
T1188855,49873.285
T1188856,39464.906
T1188857,59658.277
T1188858,63032.594
T1188859,65954.695
T1188860,72312.305
T1188861,45254.254
T1188862,40116.457
T1188863,28434.943
T1188864,63032.594
T1188865,47623.863
T1188866,46790.27
T1188867,49873.285
T1188868,46790.27
T1188869,36434.293
T1188870,36434.293
T1188871,63681.14
T1188872,42953.58
T1188873,45254.254
T1188874,45254.254
T1188875,78928.14
T1188876,49873.285
T1188877,46790.27
T1188878,46790.27
T1188879,38455.605
T1188880,89903.03
T1188881,47623.863
T1188882,89903.03
T1188883,72312.305
T1188884,78928.14
T1188885,55846.43
T1188886,39295.727
T1188887,39445.973
T1188888,40116.457
T1188889,27189.445
T1188890,72312.305
T1188891,36434.293
T1188892,45254.254
T1188893,35748.676
T1188894,99428.56
T1188895,45254.254
T1188896,38103.836
T1188897,46790.27
T1188898,115581.68
T1188899,49873.285
T1188900,46790.27
T1188901,46790.27
T1188902,78928.14
T1188903,76347.79
T1188904,65954.695
T1188905,39295.727
T1188906,49873.285
T1188907,28693.715
T1188908,45254.254
T1188909,89903.03
T1188910,45254.254
T1188911,61829.996
T1188912,89903.03
T1188913,110975.04
T1188914,49873.285
T1188915,32294.18
T1188916,49873.285
T1188917,60221.324
T1188918,35748.676
T1188919,69998.96
T1188920,45254.254
T1188921,63032.594
T1188922,28693.715
T1188923,55846.43
T1188924,49873.285
T1188925,26905.074
T1188926,79957.4
T1188927,78928.14
T1188928,59531.133
T1188929,47623.863
T1188930,76347.79
T1188931,35971.566
T1188932,84300.24
T1188933,42953.58
T1188934,45254.254
T1188935,35748.676
T1188936,54441.97
T1188937,40116.457
T1188938,42140.703
T1188939,60021.867
T1188940,55846.43
T1188941,78928.14
T1188942,42953.58
T1188943,46790.27
T1188944,58645.043
T1188945,76347.79
T1188946,63032.594
T1188947,28693.715
T1188948,27189.445
T1188949,58645.043
T1188950,46790.27
T1188951,69798.71
T1188952,39295.727
T1188953,36434.293
T1188954,45254.254
T1188955,64303.17
T1188956,65033.344
T1188957,49873.285
T1188958,63032.594
T1188959,115581.68
T1188960,78928.14
T1188961,72312.305
T1188962,45254.254
T1188963,89903.03
T1188964,45254.254
T1188965,76347.79
T1188966,42953.58
T1188967,45254.254
T1188968,76347.79
T1188969,58645.043
T1188970,89903.03
T1188971,55846.43
T1188972,33177.977
T1188973,49873.285
T1188974,99428.56
T1188975,89903.03
T1188976,49873.285
T1188977,60021.867
T1188978,26905.074
T1188979,76347.79
T1188980,89903.03
T1188981,46790.27
T1188982,45254.254
T1188983,59658.277
T1188984,49873.285
T1188985,32294.18
T1188986,59021.316
T1188987,58645.043
T1188988,89903.03
T1188989,47623.863
T1188990,59658.277
T1188991,38455.605
T1188992,49873.285
T1188993,40116.457
T1188994,39445.973
T1188995,27189.445
T1188996,71532.49
T1188997,49873.285
T1188998,66423.72
T1188999,36434.293
T1189000,28693.715
T1189001,47623.863
T1189002,38455.605
T1189003,89903.03
T1189004,79957.4
T1189005,26905.074
T1189006,35184.324
T1189007,45254.254
T1189008,89903.03
T1189009,32294.18
T1189010,40116.457
T1189011,89903.03
T1189012,89903.03
T1189013,40116.457
T1189014,40621.58
T1189015,38166.688
T1189016,89903.03
T1189017,49873.285
T1189018,40116.457
T1189019,47623.863
T1189020,59658.277
T1189021,69798.71
T1189022,42953.58
T1189023,47623.863
T1189024,42140.703
T1189025,39295.727
T1189026,89903.03
T1189027,47623.863
T1189028,78928.14
T1189029,27779.605
T1189030,40116.457
T1189031,63032.594
T1189032,34983.402
T1189033,46790.27
T1189034,76347.79
T1189035,40116.457
T1189036,63032.594
T1189037,40116.457
T1189038,45254.254
T1189039,47623.863
T1189040,38103.836
T1189041,63032.594
T1189042,72312.305
T1189043,63032.594
T1189044,46790.27
T1189045,89903.03
T1189046,38166.688
T1189047,70049.234
T1189048,49873.285
T1189049,60021.867
T1189050,42953.58
T1189051,49873.285
T1189052,60021.867
T1189053,45254.254
T1189054,89903.03
T1189055,78928.14
T1189056,54441.97
T1189057,46790.27
T1189058,89903.03
T1189059,63032.594
T1189060,45254.254
T1189061,99428.56
T1189062,45254.254
T1189063,89903.03
T1189064,47623.863
T1189065,70049.234
T1189066,47623.863
T1189067,46790.27
T1189068,42953.58
T1189069,40116.457
T1189070,63032.594
T1189071,39453.363
T1189072,47164.9
T1189073,69674.66
T1189074,26480.885
T1189075,43002.523
T1189076,81164.336
T1189077,36799.473
T1189078,44524.45
T1189079,56970.133
T1189080,37885.773
T1189081,68028.88
T1189082,58555.9
T1189083,81164.336
T1189084,40708.805
T1189085,43002.523
T1189086,45297.16
T1189087,45297.16
T1189088,53439.16
T1189089,47164.9
T1189090,43002.523
T1189091,45297.16
T1189092,43002.523
T1189093,43002.523
T1189094,33459.94
T1189095,81164.336
T1189096,62648.94
T1189097,44524.45
T1189098,32975.54
T1189099,44524.45
T1189100,68028.88
T1189101,37885.773
T1189102,53439.16
T1189103,45297.16
T1189104,81164.336
T1189105,74612.695
T1189106,42416.484
T1189107,56970.133
T1189108,47164.9
T1189109,64829.6
T1189110,57480.727
T1189111,44524.45
T1189112,43002.523
T1189113,28151.195
T1189114,36799.473
T1189115,44524.45
T1189116,69674.66
T1189117,36799.473
T1189118,44524.45
T1189119,33459.94
T1189120,53439.16
T1189121,24521.863
T1189122,57480.727
T1189123,37885.773
T1189124,43002.523
T1189125,47164.9
T1189126,39453.363
T1189127,66685.234
T1189128,87589.82
T1189129,47164.9
T1189130,47164.9
T1189131,68028.88
T1189132,49060.87
T1189133,26480.885
T1189134,57480.727
T1189135,44524.45
T1189136,54007.777
T1189137,29962.682
T1189138,47164.9
T1189139,39005.13
T1189140,63381.81
T1189141,60573.84
T1189142,87364.125
T1189143,39453.363
T1189144,51824.406
T1189145,40708.805
T1189146,24574.252
T1189147,56970.133
T1189148,45297.16
T1189149,62740.934
T1189150,43002.523
T1189151,43002.523
T1189152,56862.516
T1189153,87589.82
T1189154,87589.82
T1189155,56970.133
T1189156,69674.66
T1189157,43002.523
T1189158,70239.46
T1189159,43002.523
T1189160,33831.145
T1189161,56640.15
T1189162,47164.9
T1189163,24521.863
T1189164,45297.16
T1189165,45297.16
T1189166,39453.363
T1189167,44524.45
T1189168,57480.727
T1189169,37072.86
T1189170,43002.523
T1189171,33831.145
T1189172,109579.7
T1189173,69674.66
T1189174,26480.885
T1189175,57480.727
T1189176,43002.523
T1189177,49060.87
T1189178,39453.363
T1189179,43002.523
T1189180,47164.9
T1189181,39453.363
T1189182,69674.66
T1189183,47164.9
T1189184,33831.145
T1189185,37885.773
T1189186,57480.727
T1189187,56240.64
T1189188,43002.523
T1189189,67217.48
T1189190,53620.91
T1189191,81164.336
T1189192,81164.336
T1189193,47164.9
T1189194,45297.16
T1189195,81164.336
T1189196,45297.16
T1189197,53620.91
T1189198,58555.9
T1189199,43002.523
T1189200,37885.773
T1189201,56033.875
T1189202,49060.87
T1189203,45297.16
T1189204,81164.336
T1189205,60573.84
T1189206,40708.805
T1189207,47164.9
T1189208,56640.15
T1189209,81164.336
T1189210,60573.84
T1189211,53439.16
T1189212,81164.336
T1189213,33459.94
T1189214,60573.84
T1189215,81164.336
T1189216,43002.523
T1189217,74612.695
T1189218,56033.875
T1189219,43002.523
T1189220,64478.11
T1189221,56033.875
T1189222,30782.158
T1189223,69426.84
T1189224,51824.406
T1189225,29962.682
T1189226,69674.66
T1189227,24574.252
T1189228,64478.11
T1189229,24574.252
T1189230,81164.336
T1189231,61102.29
T1189232,40708.805
T1189233,45297.16
T1189234,64829.6
T1189235,32369.77
T1189236,81164.336
T1189237,47164.9
T1189238,44524.45
T1189239,47164.9
T1189240,64688.84
T1189241,47164.9
T1189242,64688.84
T1189243,24574.252
T1189244,24574.252
T1189245,53999.914
T1189246,45297.16
T1189247,24521.863
T1189248,43002.523
T1189249,81164.336
T1189250,81164.336
T1189251,24574.252
T1189252,56033.875
T1189253,69674.66
T1189254,53620.91
T1189255,67217.48
T1189256,26415.518
T1189257,40708.805
T1189258,87589.82
T1189259,45297.16
T1189260,51721.707
T1189261,57480.727
T1189262,56033.875
T1189263,66685.234
T1189264,56970.133
T1189265,24574.252
T1189266,115453.58
T1189267,81164.336
T1189268,36136.844
T1189269,44524.45
T1189270,47164.9
T1189271,54673.645
T1189272,45297.16
T1189273,69674.66
T1189274,43002.523
T1189275,69674.66
T1189276,69674.66
T1189277,64478.11
T1189278,51984.07
T1189279,37163.95
T1189280,47164.9
T1189281,25562.893
T1189282,44524.45
T1189283,37072.86
T1189284,68028.88
T1189285,37885.773
T1189286,47164.9
T1189287,47164.9
T1189288,81164.336
T1189289,87589.82
T1189290,36136.844
T1189291,57480.727
T1189292,66685.234
T1189293,53439.16
T1189294,33646.766
T1189295,24521.863
T1189296,56862.516
T1189297,47164.9
T1189298,68028.88
T1189299,47164.9
T1189300,56033.875
T1189301,33831.145
T1189302,43002.523
T1189303,43002.523
T1189304,37885.773
T1189305,26415.518
T1189306,53439.16
T1189307,37885.773
T1189308,45297.16
T1189309,115453.58
T1189310,43002.523
T1189311,68028.88
T1189312,25562.893
T1189313,105682.06
T1189314,87589.82
T1189315,115453.58
T1189316,24574.252
T1189317,53620.91
T1189318,81164.336
T1189319,66685.234
T1189320,43002.523
T1189321,81164.336
T1189322,32975.54
T1189323,40708.805
T1189324,64478.11
T1189325,24521.863
T1189326,43002.523
T1189327,44524.45
T1189328,53439.16
T1189329,62740.934
T1189330,64688.84
T1189331,40708.805
T1189332,57480.727
T1189333,51904.26
T1189334,47164.9
T1189335,56033.875
T1189336,40708.805
T1189337,40708.805
T1189338,32369.77
T1189339,29962.682
T1189340,43002.523
T1189341,53620.91
T1189342,68028.88
T1189343,29962.682
T1189344,45297.16
T1189345,57480.727
T1189346,43002.523
T1189347,45297.16
T1189348,45297.16
T1189349,81164.336
T1189350,39453.363
T1189351,64829.6
T1189352,45297.16
T1189353,47164.9
T1189354,32975.54
T1189355,68028.88
T1189356,81164.336
T1189357,40708.805
T1189358,81164.336
T1189359,115453.58
T1189360,109579.7
T1189361,70239.46
T1189362,26480.885
T1189363,84784.5
T1189364,37072.86
T1189365,53439.16
T1189366,33646.766
T1189367,37885.773
T1189368,43002.523
T1189369,35900.453
T1189370,43002.523
T1189371,28151.195
T1189372,61414.81
T1189373,53999.914
T1189374,35596.02
T1189375,66685.234
T1189376,81164.336
T1189377,56970.133
T1189378,81164.336
T1189379,45297.16
T1189380,59967.914
T1189381,58555.9
T1189382,66685.234
T1189383,43002.523
T1189384,99155.375
T1189385,57480.727
T1189386,47164.9
T1189387,57480.727
T1189388,81164.336
T1189389,56862.516
T1189390,57480.727
T1189391,39453.363
T1189392,37072.86
T1189393,35596.02
T1189394,58527.51
T1189395,43002.523
T1189396,47164.9
T1189397,68028.88
T1189398,35900.453
T1189399,64829.6
T1189400,68028.88
T1189401,81164.336
T1189402,25562.893
T1189403,37885.773
T1189404,45297.16
T1189405,58373.914
T1189406,26480.885
T1189407,36136.844
T1189408,26480.885
T1189409,56970.133
T1189410,43002.523
T1189411,99155.375
T1189412,81164.336
T1189413,81164.336
T1189414,43002.523
T1189415,29962.682
T1189416,69674.66
T1189417,66685.234
T1189418,33459.94
T1189419,53439.16
T1189420,47164.9
T1189421,37885.773
T1189422,25562.893
T1189423,37885.773
T1189424,40708.805
T1189425,33646.766
T1189426,33736.434
T1189427,53620.91
T1189428,57480.727
T1189429,61414.81
T1189430,44524.45
T1189431,57480.727
T1189432,64688.84
T1189433,68028.88
T1189434,81164.336
T1189435,47164.9
T1189436,51324.074
T1189437,46608.562
T1189438,20846.955
T1189439,123556.555
T1189440,73398.92
T1189441,20055.58
T1189442,32779.84
T1189443,51324.074
T1189444,38638.914
T1189445,34859.69
T1189446,38026.246
T1189447,34859.69
T1189448,73398.92
T1189449,50776.36
T1189450,38026.246
T1189451,57550.9
T1189452,53374.316
T1189453,73398.92
T1189454,83496.15
T1189455,29919.504
T1189456,38638.914
T1189457,57550.9
T1189458,48045.94
T1189459,73398.92
T1189460,30261.09
T1189461,20055.58
T1189462,61172.645
T1189463,51615.125
T1189464,40399.406
T1189465,51615.125
T1189466,39127.973
T1189467,32930.305
T1189468,63082.953
T1189469,61172.645
T1189470,32559.049
T1189471,20804.41
T1189472,20846.955
T1189473,32930.305
T1189474,57259.56
T1189475,73697.3
T1189476,31343.438
T1189477,61172.645
T1189478,20846.955
T1189479,40399.406
T1189480,73398.92
T1189481,28155.36
T1189482,30261.09
T1189483,40399.406
T1189484,39127.973
T1189485,60293.73
T1189486,51324.074
T1189487,73398.92
T1189488,56765.18
T1189489,73398.92
T1189490,96209.664
T1189491,38638.914
T1189492,23251.318
T1189493,28155.36
T1189494,39127.973
T1189495,38638.914
T1189496,38638.914
T1189497,51324.074
T1189498,28155.36
T1189499,40399.406
T1189500,29919.504
T1189501,71044.09
T1189502,39127.973
T1189503,107727.93
T1189504,61059.93
T1189505,29919.504
T1189506,29071.611
T1189507,38026.246
T1189508,61059.93
T1189509,61059.93
T1189510,61172.645
T1189511,32930.305
T1189512,73398.92
T1189513,60862.95
T1189514,40399.406
T1189515,39127.973
T1189516,40399.406
T1189517,49848.26
T1189518,56765.18
T1189519,21129.95
T1189520,32930.305
T1189521,75828.44
T1189522,21129.95
T1189523,34859.69
T1189524,57259.56
T1189525,30261.09
T1189526,96209.664
T1189527,39127.973
T1189528,73697.3
T1189529,73398.92
T1189530,43026.52
T1189531,47426.28
T1189532,20055.58
T1189533,46608.562
T1189534,61172.645
T1189535,48045.94
T1189536,117210.125
T1189537,51788.027
T1189538,38026.246
T1189539,32930.305
T1189540,49848.26
T1189541,73398.92
T1189542,57217.48
T1189543,40399.406
T1189544,73398.92
T1189545,39127.973
T1189546,34859.69
T1189547,53240.445
T1189548,48045.94
T1189549,51324.074
T1189550,61059.93
T1189551,49848.26
T1189552,39127.973
T1189553,34859.69
T1189554,73398.92
T1189555,73697.3
T1189556,29071.611
T1189557,27061.703
T1189558,73398.92
T1189559,40399.406
T1189560,38638.914
T1189561,40399.406
T1189562,26467.191
T1189563,57259.56
T1189564,40399.406
T1189565,31713.605
T1189566,67935.57
T1189567,20055.58
T1189568,39127.973
T1189569,70522.49
T1189570,51324.074
T1189571,20804.41
T1189572,57259.56
T1189573,29503.703
T1189574,38026.246
T1189575,38026.246
T1189576,73398.92
T1189577,73398.92
T1189578,38026.246
T1189579,20055.58
T1189580,20055.58
T1189581,20804.41
T1189582,40399.406
T1189583,65663.98
T1189584,49848.26
T1189585,73398.92
T1189586,28491.152
T1189587,38026.246
T1189588,32930.305
T1189589,38026.246
T1189590,57550.9
T1189591,48403.777
T1189592,46608.562
T1189593,32930.305
T1189594,51788.027
T1189595,39127.973
T1189596,123556.555
T1189597,38026.246
T1189598,48403.777
T1189599,61172.645
T1189600,20846.955
T1189601,113559.12
T1189602,30642.277
T1189603,96209.664
T1189604,123556.555
T1189605,70522.49
T1189606,72078.27
T1189607,38026.246
T1189608,46608.562
T1189609,38638.914
T1189610,38026.246
T1189611,32559.049
T1189612,40399.406
T1189613,48403.777
T1189614,57550.9
T1189615,73398.92
T1189616,53240.445
T1189617,34859.69
T1189618,73398.92
T1189619,20055.58
T1189620,29071.611
T1189621,51324.074
T1189622,73398.92
T1189623,53240.445
T1189624,83496.15
T1189625,38026.246
T1189626,40399.406
T1189627,49848.26
T1189628,73398.92
T1189629,34859.69
T1189630,56765.18
T1189631,49848.26
T1189632,34859.69
T1189633,25984.482
T1189634,26467.191
T1189635,78550.28
T1189636,45030.23
T1189637,93629.46
T1189638,61059.93
T1189639,56765.18
T1189640,49848.26
T1189641,38026.246
T1189642,67071.016
T1189643,26467.191
T1189644,40399.406
T1189645,46608.562
T1189646,34859.69
T1189647,32930.305
T1189648,38026.246
T1189649,65663.98
T1189650,53483.688
T1189651,40399.406
T1189652,54317.99
T1189653,56941.434
T1189654,53240.445
T1189655,117210.125
T1189656,51788.027
T1189657,32930.305
T1189658,32914.035
T1189659,38026.246
T1189660,73398.92
T1189661,38026.246
T1189662,32930.305
T1189663,51324.074
T1189664,61172.645
T1189665,27061.703
T1189666,38638.914
T1189667,96851.72
T1189668,39127.973
T1189669,20055.58
T1189670,61059.93
T1189671,23251.318
T1189672,40399.406
T1189673,32559.049
T1189674,34859.69
T1189675,30190.096
T1189676,51324.074
T1189677,39127.973
T1189678,61059.93
T1189679,38026.246
T1189680,57550.9
T1189681,45030.23
T1189682,40399.406
T1189683,51324.074
T1189684,23251.318
T1189685,40399.406
T1189686,38026.246
T1189687,48403.777
T1189688,57217.48
T1189689,39127.973
T1189690,23251.318
T1189691,31343.438
T1189692,107727.93
T1189693,38638.914
T1189694,61172.645
T1189695,39127.973
T1189696,39127.973
T1189697,61172.645
T1189698,61059.93
T1189699,38638.914
T1189700,39127.973
T1189701,40399.406
T1189702,96209.664
T1189703,73398.92
T1189704,32930.305
T1189705,32559.049
T1189706,51324.074
T1189707,20804.41
T1189708,32559.049
T1189709,57217.48
T1189710,31713.605
T1189711,40399.406
T1189712,28491.152
T1189713,39127.973
T1189714,39127.973
T1189715,26467.191
T1189716,46608.562
T1189717,38026.246
T1189718,51324.074
T1189719,38026.246
T1189720,40399.406
T1189721,30190.096
T1189722,47426.28
T1189723,40399.406
T1189724,62197.895
T1189725,32559.049
T1189726,62190.336
T1189727,73398.92
T1189728,28491.152
T1189729,73398.92
T1189730,38026.246
T1189731,57550.9
T1189732,38026.246
T1189733,61059.93
T1189734,29071.611
T1189735,38026.246
T1189736,61172.645
T1189737,75828.44
T1189738,48045.94
