ID,Sales
T1189353,35508.387
T1189354,25570.832
T1189355,56081.117
T1189356,60201.906
T1189357,30599.545
T1189358,60201.906
T1189359,76736.06
T1189360,73027.555
T1189361,53304.19
T1189362,24616.674
T1189363,61310.53
T1189364,28182.633
T1189365,38672.55
T1189366,29766.91
T1189367,30769.148
T1189368,35633.676
T1189369,30648.209
T1189370,35633.676
T1189371,23991.74
T1189372,42288.094
T1189373,44937.38
T1189374,30687.855
T1189375,46025.406
T1189376,60201.906
T1189377,38300.93
T1189378,60201.906
T1189379,35891.062
T1189380,43468.855
T1189381,43913.156
T1189382,46025.406
T1189383,35633.676
T1189384,71646.39
T1189385,45813.85
T1189386,35508.387
T1189387,45813.85
T1189388,60201.906
T1189389,49216.934
T1189390,45813.85
T1189391,29132.574
T1189392,28182.633
T1189393,30687.855
T1189394,40786.266
T1189395,35633.676
T1189396,35508.387
T1189397,56081.117
T1189398,30648.209
T1189399,46079.105
T1189400,56081.117
T1189401,60201.906
T1189402,20664.982
T1189403,30769.148
T1189404,35891.062
T1189405,42548.625
T1189406,24616.674
T1189407,27231.727
T1189408,24616.674
T1189409,38300.93
T1189410,35633.676
T1189411,71646.39
T1189412,60201.906
T1189413,60201.906
T1189414,35633.676
T1189415,26859.348
T1189416,51400.594
T1189417,46025.406
T1189418,26709.412
T1189419,38672.55
T1189420,35508.387
T1189421,30769.148
T1189422,20664.982
T1189423,30769.148
T1189424,30599.545
T1189425,29766.91
T1189426,26501.186
T1189427,44540.582
T1189428,45813.85
T1189429,42288.094
T1189430,33700.55
T1189431,45813.85
T1189432,46846.7
T1189433,56081.117
T1189434,60201.906
T1189435,35508.387
T1189436,45813.85
T1189437,38672.55
T1189438,20664.982
T1189439,76736.06
T1189440,60201.906
T1189441,19529.248
T1189442,33223.242
T1189443,45813.85
T1189444,33700.55
T1189445,30599.545
T1189446,35633.676
T1189447,30599.545
T1189448,60201.906
T1189449,28779.1
T1189450,35633.676
T1189451,46025.406
T1189452,30538.787
T1189453,60201.906
T1189454,51632.965
T1189455,27231.727
T1189456,33700.55
T1189457,46025.406
T1189458,44540.582
T1189459,60201.906
T1189460,29766.91
T1189461,19529.248
T1189462,56081.117
T1189463,49216.934
T1189464,35508.387
T1189465,49216.934
T1189466,35891.062
T1189467,30769.148
T1189468,36415.695
T1189469,56081.117
T1189470,29132.574
T1189471,22464.139
T1189472,20664.982
T1189473,30769.148
T1189474,46846.7
T1189475,46079.105
T1189476,28182.633
T1189477,56081.117
T1189478,20664.982
T1189479,35508.387
T1189480,60201.906
T1189481,25570.832
T1189482,29766.91
T1189483,35508.387
T1189484,35891.062
T1189485,34530.008
T1189486,45813.85
T1189487,60201.906
T1189488,47360.586
T1189489,60201.906
T1189490,60711.23
T1189491,33700.55
T1189492,24616.674
T1189493,25570.832
T1189494,35891.062
T1189495,33700.55
T1189496,33700.55
T1189497,45813.85
T1189498,25570.832
T1189499,35508.387
T1189500,27231.727
T1189501,44683.65
T1189502,35891.062
T1189503,71646.39
T1189504,51400.594
T1189505,27231.727
T1189506,26709.412
T1189507,35633.676
T1189508,51400.594
T1189509,51400.594
T1189510,56081.117
T1189511,30769.148
T1189512,60201.906
T1189513,34323.82
T1189514,35508.387
T1189515,35891.062
T1189516,35508.387
T1189517,40905.195
T1189518,47360.586
T1189519,21504.174
T1189520,30769.148
T1189521,47651.6
T1189522,21504.174
T1189523,30599.545
T1189524,46846.7
T1189525,29766.91
T1189526,60711.23
T1189527,35891.062
T1189528,46079.105
T1189529,60201.906
T1189530,34903.637
T1189531,44937.38
T1189532,19529.248
T1189533,38672.55
T1189534,56081.117
T1189535,44540.582
T1189536,73027.555
T1189537,43913.156
T1189538,35633.676
T1189539,30769.148
T1189540,40905.195
T1189541,60201.906
T1189542,33704.25
T1189543,35508.387
T1189544,60201.906
T1189545,35891.062
T1189546,30599.545
T1189547,41896.977
T1189548,44540.582
T1189549,45813.85
T1189550,51400.594
T1189551,40905.195
T1189552,35891.062
T1189553,30599.545
T1189554,60201.906
T1189555,46079.105
T1189556,26709.412
T1189557,23492.162
T1189558,60201.906
T1189559,35508.387
T1189560,33700.55
T1189561,35508.387
T1189562,26859.348
T1189563,46846.7
T1189564,35508.387
T1189565,30648.209
T1189566,42548.625
T1189567,19529.248
T1189568,35891.062
T1189569,42288.094
T1189570,45813.85
T1189571,22464.139
T1189572,46846.7
T1189573,26501.186
T1189574,35633.676
T1189575,35633.676
T1189576,60201.906
T1189577,60201.906
T1189578,35633.676
T1189579,19529.248
T1189580,19529.248
T1189581,22464.139
T1189582,35508.387
T1189583,38483.355
T1189584,40905.195
T1189585,60201.906
T1189586,28440.693
T1189587,35633.676
T1189588,30769.148
T1189589,35633.676
T1189590,46025.406
T1189591,38300.93
T1189592,38672.55
T1189593,30769.148
T1189594,43913.156
T1189595,35891.062
T1189596,76736.06
T1189597,35633.676
T1189598,38300.93
T1189599,56081.117
T1189600,20664.982
T1189601,70649.61
T1189602,30687.855
T1189603,60711.23
T1189604,76736.06
T1189605,42288.094
T1189606,46563.22
T1189607,35633.676
T1189608,38672.55
T1189609,33700.55
T1189610,35633.676
T1189611,29132.574
T1189612,35508.387
T1189613,38300.93
T1189614,46025.406
T1189615,60201.906
T1189616,41896.977
T1189617,30599.545
T1189618,60201.906
T1189619,19529.248
T1189620,26709.412
T1189621,45813.85
T1189622,60201.906
T1189623,41896.977
T1189624,51632.965
T1189625,35633.676
T1189626,35508.387
T1189627,40905.195
T1189628,60201.906
T1189629,30599.545
T1189630,47360.586
T1189631,40905.195
T1189632,30599.545
T1189633,26428.738
T1189634,26859.348
T1189635,45821.914
T1189636,35231.164
T1189637,61310.53
T1189638,51400.594
T1189639,47360.586
T1189640,40905.195
T1189641,35633.676
T1189642,40786.266
T1189643,26859.348
T1189644,35508.387
T1189645,38672.55
T1189646,30599.545
T1189647,30769.148
T1189648,35633.676
T1189649,38483.355
T1189650,43468.855
T1189651,35508.387
T1189652,48092.773
T1189653,51885.652
T1189654,41896.977
T1189655,73027.555
T1189656,43913.156
T1189657,30769.148
T1189658,29902.953
T1189659,35633.676
T1189660,60201.906
T1189661,35633.676
T1189662,30769.148
T1189663,45813.85
T1189664,56081.117
T1189665,23492.162
T1189666,33700.55
T1189667,64720.156
T1189668,35891.062
T1189669,19529.248
T1189670,51400.594
T1189671,24616.674
T1189672,35508.387
T1189673,29132.574
T1189674,30599.545
T1189675,26393.494
T1189676,45813.85
T1189677,35891.062
T1189678,51400.594
T1189679,35633.676
T1189680,46025.406
T1189681,35231.164
T1189682,35508.387
T1189683,45813.85
T1189684,24616.674
T1189685,35508.387
T1189686,35633.676
T1189687,38300.93
T1189688,33704.25
T1189689,35891.062
T1189690,24616.674
T1189691,28182.633
T1189692,71646.39
T1189693,33700.55
T1189694,56081.117
T1189695,35891.062
T1189696,35891.062
T1189697,56081.117
T1189698,51400.594
T1189699,33700.55
T1189700,35891.062
T1189701,35508.387
T1189702,60711.23
T1189703,60201.906
T1189704,30769.148
T1189705,29132.574
T1189706,45813.85
T1189707,22464.139
T1189708,29132.574
T1189709,33704.25
T1189710,30648.209
T1189711,35508.387
T1189712,28440.693
T1189713,35891.062
T1189714,35891.062
T1189715,26859.348
T1189716,38672.55
T1189717,35633.676
T1189718,45813.85
T1189719,35633.676
T1189720,35508.387
T1189721,26393.494
T1189722,44937.38
T1189723,35508.387
T1189724,38025.418
T1189725,29132.574
T1189726,53304.19
T1189727,60201.906
T1189728,28440.693
T1189729,60201.906
T1189730,35633.676
T1189731,46025.406
T1189732,35633.676
T1189733,51400.594
T1189734,26709.412
T1189735,35633.676
T1189736,56081.117
T1189737,47651.6
T1189738,44540.582
